NUTS3_addit_demolition,ene_sfh_1977,ene_sfh_77_90,ene_sfh_90_17,ene_sfh_2017__,ene_mfh_1977,ene_mfh_77_90,ene_mfh_90_17,ene_mfh_2017__,ene_nres_1977,ene_nres_77_90,ene_nres_90_17,ene_nres_2017__,XXX,ene_total_2017,ene_res_2017,ene_nres_2017,ene_total,ene_re,ene_nres,ene_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,13.63021,0.83523,0.58353,5.67308,20.80411,1.47153,1.18195,12.09789,26.22906,1.96003,1.70541,9.43519,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,20.34423,2.92388,1.93039,9.42384,7.35434,1.22005,0.92606,4.85520,11.45544,2.00773,1.65083,4.72195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,7.76067,1.27833,1.06562,3.76638,0.87662,0.16667,0.15974,0.61245,2.98458,0.59952,0.62241,1.30862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,9.40069,2.44078,2.12032,5.16337,0.87274,0.26156,0.26123,0.70439,2.77317,0.87805,0.94996,1.41815,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,8.45685,1.97288,1.72082,4.50199,1.09130,0.29387,0.29469,0.84961,3.05970,0.87046,0.94557,1.50602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,4.37331,1.39992,1.13381,2.54602,0.39749,0.14687,0.13676,0.34262,1.10620,0.43182,0.43556,0.60607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,4.28874,0.85682,0.78025,2.20059,0.40029,0.09231,0.09664,0.29874,1.03611,0.25243,0.28629,0.48771,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,6.87385,0.98615,0.98222,3.29805,0.55083,0.09122,0.10445,0.38028,1.76178,0.30823,0.38234,0.76344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,4.45899,0.84874,0.74070,2.24870,0.32723,0.07190,0.07213,0.23923,1.05786,0.24555,0.26688,0.48698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,2.00955,0.30157,0.32068,0.98048,0.13147,0.02277,0.02784,0.09263,0.47773,0.08743,0.11578,0.21167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,12.86611,1.66764,1.59931,6.02756,2.20935,0.33055,0.36445,1.48235,5.28033,0.83462,0.99686,2.21861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,3.24173,0.39563,0.36962,1.49851,0.16892,0.02380,0.02556,0.11153,0.80567,0.11991,0.13952,0.33267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,5.16439,1.05015,0.91831,2.64898,0.57102,0.13403,0.13475,0.42580,1.59461,0.39542,0.43064,0.74973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,14.31245,2.51451,1.76608,6.93199,1.45657,0.29538,0.23852,1.01369,6.97247,1.49383,1.30669,3.04158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,11.52579,1.88616,1.70252,5.63095,1.37927,0.26054,0.27037,0.97187,4.20851,0.83987,0.94414,1.86300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,5.88901,1.15739,0.96614,2.97846,1.60187,0.36340,0.34875,1.17450,2.31903,0.55580,0.57782,1.07058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,1.22358,0.17024,0.17407,0.58494,0.05010,0.00805,0.00946,0.03445,0.28218,0.04788,0.06097,0.12176,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,2.74566,0.37105,0.32519,1.28603,0.13985,0.02182,0.02198,0.09374,0.68481,0.11286,0.12318,0.28731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,7.27517,1.19518,0.87675,3.48721,0.57307,0.10867,0.09165,0.39415,2.32547,0.46588,0.42563,1.00199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,2.60699,0.61572,0.45832,1.36542,1.71407,0.46729,0.39989,1.30721,0.95296,0.27447,0.25444,0.45838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,3.58580,0.61606,0.57746,1.77871,0.24035,0.04767,0.05137,0.17247,1.11890,0.23443,0.27366,0.50516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,2.15957,0.45004,0.39095,1.11395,0.08896,0.02140,0.02137,0.06676,0.57373,0.14580,0.15775,0.27160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,1.04269,0.28637,0.28563,0.59571,0.71818,0.22768,0.26107,0.60758,0.40833,0.13676,0.16988,0.21974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,8.54715,1.55853,1.34745,4.26128,1.09681,0.23086,0.22946,0.79111,3.32586,0.73956,0.79631,1.50910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
