NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,727.07983,495.28705,231.79280,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.19044,49.74451,44.44594,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.19044,49.74451,44.44594,0.00000,0.00000,0.00000,0.00000
0.00000,5.31957,0.79707,1.12300,3.05761,28.42000,4.25491,5.99191,16.36344,29.84147,4.54502,6.27015,17.71248,0.00000,94.19044,49.74451,44.44594,123.69664,65.32752,58.36911,37.13353
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,407.14243,281.08533,126.05709,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,117.19688,78.44165,38.75523,0.00000,0.00000,0.00000,0.00000
0.00000,11.01077,3.91391,4.38108,5.38819,12.62082,4.48258,5.01519,6.19489,12.65768,4.57345,5.01269,6.44055,0.00000,68.57492,44.49627,24.07865,81.69180,53.00743,28.68437,18.02363
0.00000,5.00968,2.09114,2.70839,2.70767,1.89904,0.79206,1.02535,1.02984,3.24943,1.37872,1.74848,1.82710,0.00000,21.33175,14.46008,6.87166,25.46689,17.26316,8.20373,5.56461
