NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,686.03271,555.18103,130.85170,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85063,55.76001,25.09063,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85063,55.76001,25.09063,0.00000,0.00000,0.00000,0.00000
0.00000,4.97111,0.65416,1.37202,4.96539,24.53579,3.22884,6.78876,24.69437,12.98044,1.80533,3.66716,13.59001,0.00000,80.85063,55.76001,25.09063,103.25338,71.21044,32.04294,43.24976
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,386.23813,315.07635,71.16177,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,109.80553,87.92742,21.87811,0.00000,0.00000,0.00000,0.00000
0.00000,8.89158,4.58209,5.98555,8.60847,9.60593,4.95040,6.48260,9.38844,4.92304,2.68136,3.39229,4.94482,0.00000,63.46999,49.87711,13.59289,74.43658,58.49506,15.94151,22.94174
0.00000,3.75330,2.42007,3.83766,4.02207,1.33792,0.86270,1.37141,1.44754,1.18889,0.81020,1.24430,1.31644,0.00000,20.08790,16.20871,3.87919,23.61249,19.05266,4.55983,6.78605
