DI,COUNTRY_CODE,NUTS_LEVEL,NUTS_CODE,NDW_CP1,NDW_CP2,NDW_CP3,NDW_CP4,NDW_CP5,NDW_CP6,NDW_CP7,NDW_CP8,NDW_CP9,NDW_RES1,NDW_RES2,NDW_RES3,NDW_NRES,NDW_total,GFA_RES,GFA_NRES,Energy_RES,Energy_NRES
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.1653,26.0923,9718.7734,3611.0444
0.0000,56.0000,3.0000,0.0000,11.5518,11.5518,10.8298,8.6638,15.1136,15.1200,14.2315,5.1751,7.7626,93295.7734,3329.6704,29282.3594,3109.1948,129017.0000,12.2718,4.3682,1858.7633,578.7788
0.0000,56.0000,3.0000,0.0000,9.0039,10.3891,9.0039,8.3113,17.3546,17.3618,14.9090,6.2121,7.4545,65991.7188,2371.4575,19539.3496,1848.4670,89751.0000,8.3171,2.8322,1259.7509,369.1947
0.0000,56.0000,3.0000,0.0000,10.7295,12.1601,7.8683,10.0142,14.9654,14.9712,15.2823,6.3676,7.6412,29014.2168,937.2314,7405.8887,1055.6588,38413.0000,3.5970,1.2294,544.8548,160.4698
0.0000,56.0000,3.0000,0.0000,18.1344,9.8228,8.3116,9.8228,14.0212,14.0254,13.6115,5.4446,6.8058,153414.5938,6591.3062,100994.3828,5890.7095,266891.0000,24.3990,11.6399,3695.5046,1682.0034
0.0000,56.0000,3.0000,0.0000,19.4436,12.7131,8.2261,7.4783,13.9135,13.9184,12.1535,5.4016,6.7519,42746.3789,1037.2599,8905.7168,1260.6418,53950.0000,5.4231,1.9110,821.3366,252.2067
0.0000,56.0000,3.0000,0.0000,9.0885,9.7876,7.6902,8.3894,17.4679,17.4739,16.3056,6.2714,7.5256,71977.5859,2554.9255,31019.1758,2541.3103,108093.0000,10.1584,4.1128,1538.5632,568.3918
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0897,25.1853,7283.9189,3718.3459
0.0000,56.0000,3.0000,0.0000,9.0345,10.5403,10.5403,11.2932,16.9074,16.9118,13.7625,5.5050,5.5050,172788.9062,12080.8086,69050.4375,7370.8442,261291.0000,26.3304,15.2914,3988.0872,2305.9368
0.0000,56.0000,3.0000,0.0000,11.2817,9.0253,10.5295,9.7774,15.4691,15.4728,16.2538,5.4179,6.7724,149845.7188,6665.9937,68992.9141,6184.3813,231689.0000,21.7602,9.8928,3295.8320,1412.4087
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9116,21.7408,8317.1240,2984.3896
0.0000,56.0000,3.0000,0.0000,9.9239,7.7974,7.7974,10.6328,17.8007,17.8082,15.4035,6.4181,6.4181,77007.7188,3786.2395,80655.0156,4503.0093,165952.0000,13.1621,5.7472,1993.6183,811.6464
0.0000,56.0000,3.0000,0.0000,7.1578,22.1893,7.1578,6.4420,15.0639,15.0711,12.8181,6.4090,7.6909,18018.3926,463.7395,3031.7393,534.1295,22048.0000,2.0938,0.7091,317.1545,92.3021
0.0000,56.0000,3.0000,0.0000,6.5939,27.8407,5.1286,5.8612,15.3094,15.3166,11.9748,6.6527,5.3221,38151.0195,814.0828,7615.8633,1274.0347,47855.0000,4.6487,1.6463,704.1323,217.8184
0.0000,56.0000,3.0000,0.0000,10.2948,12.5008,10.2948,9.5595,16.6153,16.6210,13.3965,5.3586,5.3586,95844.6797,2039.2474,29356.4316,2899.6406,130140.0000,12.9560,5.4377,1962.3762,759.6404
0.0000,56.0000,3.0000,0.0000,5.6511,6.3574,7.0638,13.4213,19.0290,19.0346,15.3614,6.4006,7.6807,33049.7656,3128.7388,92430.5000,1913.0037,130522.0000,7.9576,2.6773,1205.3053,347.5042
0.0000,56.0000,3.0000,0.0000,7.0539,14.8131,8.4646,8.4646,16.1256,16.1314,16.3612,6.2928,6.2928,50212.6211,1073.1141,12788.1523,2016.1063,66090.0000,6.5373,2.7428,990.1147,382.9783
0.0000,56.0000,3.0000,0.0000,10.7325,8.7201,7.3786,7.3786,18.4010,18.4103,14.4895,7.2447,7.2447,32362.4082,760.8024,5495.8008,981.9893,39601.0000,3.9904,1.5185,604.4471,205.9092
0.0000,56.0000,3.0000,0.0000,3.8233,7.0094,5.7349,8.9210,19.2933,19.3024,18.5372,10.4272,6.9514,16221.5977,1024.7284,47324.8008,767.8698,65339.0000,3.5648,1.2607,539.9759,166.5896
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.4572,61.1404,24909.3359,8224.0723
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6065,7.9188,2515.2429,1144.0941
0.0000,56.0000,3.0000,0.0000,19.2154,6.1489,6.1489,6.9175,15.5854,15.5861,16.5806,6.9086,6.9086,105271.7500,8173.2114,53342.8789,4920.1602,171708.0000,16.6065,7.9188,2515.2429,1144.0941
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.3650,21.1532,9294.6221,2770.1372
0.0000,56.0000,3.0000,0.0000,40.8480,8.8104,5.6066,4.0047,10.0096,10.0126,10.3541,4.4375,5.9166,30607.1504,1368.8004,5623.6582,1461.3906,39061.0000,3.8030,1.1997,576.0020,151.6600
0.0000,56.0000,3.0000,0.0000,42.7083,7.5368,9.2116,6.6993,10.0379,10.0389,6.8836,3.4418,3.4418,132719.3281,9465.6387,55841.7305,6500.3003,204527.0000,20.4220,7.2692,3093.1750,963.2119
0.0000,56.0000,3.0000,0.0000,37.9549,9.6906,8.0755,6.4604,11.6207,11.6246,6.4770,3.2385,4.8577,87269.2500,4459.0879,30469.0195,3608.6438,125806.0000,12.1986,4.2928,1847.5984,566.5299
0.0000,56.0000,3.0000,0.0000,16.7086,29.4390,6.3652,5.5695,11.2969,11.2990,8.9177,4.4589,5.9451,25965.1758,708.0275,6013.8931,2279.9050,34967.0000,3.3008,1.1711,499.9703,155.0285
0.0000,56.0000,3.0000,0.0000,38.5847,8.2095,6.5676,5.7467,9.8359,9.8360,10.6098,4.5470,6.0627,60923.1875,2935.1672,17131.9824,1869.6602,82860.0000,8.0307,2.6253,1216.2975,336.8616
0.0000,56.0000,3.0000,0.0000,42.7138,6.4474,4.8355,4.8355,11.4207,11.4228,9.1621,4.5811,4.5811,56121.1836,2615.3982,9999.7852,1750.6348,70487.0000,6.9129,2.0174,1047.0962,246.3186
0.0000,56.0000,3.0000,0.0000,36.3382,15.2113,6.7606,5.0705,10.0371,10.0371,8.2726,3.3090,4.9636,48170.8828,2885.7683,16959.9473,2335.4021,70352.0000,6.6979,2.5765,1014.4833,350.5277
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.1879,18.9993,7753.1792,2554.2180
0.0000,56.0000,3.0000,0.0000,36.2104,6.1635,5.3930,5.3930,12.7886,12.7934,9.9204,5.6688,5.6688,36099.0938,2735.0725,8070.2432,1375.5879,48280.0000,5.0181,1.6319,760.1116,208.8579
0.0000,56.0000,3.0000,0.0000,27.9724,11.5180,11.5180,9.8726,11.4956,11.4967,8.0633,3.2253,4.8380,165396.4219,15895.4854,110068.4375,7365.6528,298726.0000,29.1816,11.6002,4419.9492,1594.4550
0.0000,56.0000,3.0000,0.0000,30.7464,7.4991,5.2494,4.4995,12.6047,12.6096,13.3957,6.6978,6.6978,23850.2070,1775.5936,6334.7739,983.4255,32944.0000,3.1955,0.9751,484.0368,121.5909
0.0000,56.0000,3.0000,0.0000,31.6184,7.7118,6.1694,6.1694,14.1209,14.1249,11.4772,4.3039,4.3039,54469.8359,7927.2168,31808.4434,3270.4990,97476.0000,10.0486,3.4841,1521.9712,457.3252
0.0000,56.0000,3.0000,0.0000,14.7131,5.6050,9.1081,7.0062,18.9859,18.9946,15.3523,5.1174,5.1174,21587.3984,3224.3660,8642.4521,1409.7845,34864.0000,3.7442,1.3069,567.1099,171.9894
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1175,4.5551,1986.8417,598.1513
0.0000,56.0000,3.0000,0.0000,21.2639,9.1131,9.8725,6.8348,11.0572,11.0595,13.3909,8.0345,9.3736,16551.5938,1028.5109,8819.7139,602.1816,27002.0000,2.6263,0.9892,397.7770,133.7141
0.0000,56.0000,3.0000,0.0000,20.8682,6.2605,10.4341,4.1736,14.8938,14.9025,13.6148,6.1885,8.6640,16051.8721,1281.8628,4088.9539,952.3129,22375.0000,2.1732,0.7447,329.1564,97.3901
0.0000,56.0000,3.0000,0.0000,26.1193,6.7405,8.4256,7.5830,13.1868,13.1841,12.3804,6.1902,6.1902,23010.8555,1830.9712,4893.0063,1224.1658,30959.0000,2.9538,1.0615,447.4454,141.1608
0.0000,56.0000,3.0000,0.0000,28.7059,7.3605,6.6244,5.8884,13.7726,13.7781,10.6089,6.6306,6.6306,22062.7578,1868.3777,4802.7656,1210.0991,29944.0000,3.0358,1.0826,459.8102,143.5578
0.0000,56.0000,3.0000,0.0000,32.8043,6.8660,7.6289,6.1031,12.7756,12.7812,9.8190,5.6109,5.6109,18175.9746,1356.0459,3564.9121,881.0689,23978.0000,2.3284,0.6759,352.6526,82.3296
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1794,8.5139,3359.4509,1157.4703
0.0000,56.0000,3.0000,0.0000,32.9167,6.4228,5.6199,7.2256,12.8232,12.8238,10.3451,5.9115,5.9115,40895.7617,3046.7905,9662.0918,2931.3608,56536.0000,5.3383,1.7316,808.5332,221.4102
0.0000,56.0000,3.0000,0.0000,32.5269,6.3467,6.3467,7.1401,12.8585,12.8609,10.2294,5.8454,5.8454,83106.9297,6857.5327,41087.8828,3952.6582,135005.0000,13.6902,5.8346,2073.5957,818.5684
0.0000,56.0000,3.0000,0.0000,38.1818,4.6753,3.1169,6.2338,14.3440,14.3489,8.8150,4.4075,5.8767,25943.4551,1747.0491,3391.9412,1531.5555,32614.0000,3.1518,0.9490,477.3217,117.4930
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7588
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7588
0.0000,56.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7588
0.0000,100.0000,0.0000,0.0000,1.5000,9.0000,16.9000,17.2000,21.4000,18.7000,6.8000,2.4000,6.2000,1745586.0000,271185.0000,1866039.0000,0.0000,3882810.0000,178.5295,93.7938,24594.7988,10976.8262
0.0000,100.0000,1.0000,0.0000,1.8000,10.6000,18.5000,16.8000,20.3000,16.9000,6.4000,2.3000,6.3000,1056661.0000,111832.0000,904408.0000,0.0000,2072901.0000,91.8823,38.9191,12658.0127,4101.0356
0.0000,100.0000,2.0000,0.0000,1.7000,15.7000,25.9000,17.6000,18.5000,14.5000,4.1000,0.8000,1.2000,326205.0000,24592.0000,157007.0000,0.0000,507804.0000,22.1314,7.8348,3048.8799,732.9069
0.0000,100.0000,3.0000,0.0000,2.9665,16.3709,25.9297,22.4138,14.1767,14.1714,3.0654,0.3483,0.5573,45001.3359,2717.6162,19678.0469,0.0000,67397.0000,2.8021,0.9162,386.0355,80.2988
0.0000,100.0000,3.0000,0.0000,1.4749,17.0666,29.4978,19.0682,14.9604,14.9586,2.1680,0.3717,0.4336,65738.4219,5942.9961,19150.5879,0.0000,90832.0000,3.9031,1.2934,537.6962,114.6964
0.0000,100.0000,3.0000,0.0000,1.2904,13.6562,29.3555,18.9252,16.6349,16.6316,2.4477,0.3969,0.6615,73520.7031,4673.7319,31879.5586,0.0000,110074.0000,4.9712,1.7221,684.8660,158.4150
0.0000,100.0000,3.0000,0.0000,0.9346,14.8503,28.4545,18.2773,15.8691,15.8688,3.4909,0.8000,1.4545,91041.9375,5210.8120,49178.2500,0.0000,145431.0000,6.3618,2.5034,876.4257,252.2914
0.0000,100.0000,3.0000,0.0000,3.4480,22.9506,23.3816,16.2701,15.0779,15.0743,2.5091,0.5425,0.7460,66139.0781,7145.6226,20785.3008,0.0000,94070.0000,4.0928,1.3989,563.8565,127.2069
0.0000,100.0000,2.0000,0.0000,3.5000,13.5000,18.7000,18.2000,21.4000,16.5000,4.5000,1.0000,2.7000,254591.0000,21166.0000,187797.0000,0.0000,463554.0000,20.7142,8.4387,2853.6296,869.0575
0.0000,100.0000,3.0000,0.0000,6.3791,20.4349,19.4618,15.3532,15.4382,15.4347,3.2360,1.0260,3.2360,84757.4297,7270.5063,51387.0547,0.0000,143415.0000,6.2444,2.6423,860.2862,278.2298
0.0000,100.0000,3.0000,0.0000,5.5313,18.1426,18.1426,19.2489,16.5526,16.5471,3.6852,0.6910,1.4587,40251.8242,6528.6021,32176.5742,0.0000,78957.0000,3.6383,1.2869,501.2029,120.3564
0.0000,100.0000,3.0000,0.0000,1.6603,9.1316,18.3670,18.5745,22.4537,22.4540,4.4002,0.9104,2.0484,63363.1445,4080.7983,56937.0586,0.0000,124381.0000,5.6590,2.5119,779.5874,271.6606
0.0000,100.0000,3.0000,0.0000,2.0014,10.6742,26.2407,25.6847,15.9855,15.9791,2.2223,0.3367,0.8754,42489.3516,2376.0586,14685.5889,0.0000,59551.0000,2.7099,1.0573,373.3160,106.0323
0.0000,100.0000,3.0000,0.0000,1.7382,10.8640,22.9229,26.8340,16.9085,16.9043,2.3926,0.4785,0.9570,38635.4180,2167.9907,16446.5879,0.0000,57250.0000,2.4626,0.9394,339.2372,92.7785
0.0000,100.0000,2.0000,0.0000,1.3000,8.3000,15.1000,15.7000,21.6000,18.6000,8.6000,3.3000,7.4000,226298.0000,26038.0000,244072.0000,0.0000,496408.0000,22.5884,11.2827,3111.8438,1292.0143
0.0000,100.0000,3.0000,0.0000,0.9773,5.9724,10.6417,14.3337,21.4412,21.4399,10.4158,4.6292,10.1487,91003.9453,12862.0186,139368.0312,0.0000,243234.0000,11.0696,6.7549,1524.9962,836.0555
0.0000,100.0000,3.0000,0.0000,0.8490,5.0942,24.1977,18.8912,18.9882,18.9870,6.3298,1.9156,4.7473,58074.6211,5038.8721,36607.5039,0.0000,99721.0000,4.4405,1.8412,611.7710,191.6561
0.0000,100.0000,3.0000,0.0000,2.6791,14.6815,17.8964,21.3256,18.8870,18.8842,3.2688,0.6686,1.7087,50090.7070,6820.7212,31514.5723,0.0000,88426.0000,4.0743,1.6192,561.2711,164.2442
0.0000,100.0000,3.0000,0.0000,2.5529,17.7641,22.5508,17.5514,17.0813,17.0790,3.4427,0.5127,1.4650,42747.2070,3180.7112,19099.0840,0.0000,65027.0000,3.0039,1.0665,413.8051,100.0584
0.0000,100.0000,2.0000,0.0000,0.9000,6.1000,14.8000,16.0000,20.0000,17.9000,7.9000,3.7000,12.6000,249567.0000,40036.0000,315532.0000,0.0000,605135.0000,26.4488,11.3630,3643.6594,1207.0557
0.0000,100.0000,3.0000,0.0000,0.6800,5.0998,11.8996,13.7128,15.3494,15.3460,8.7708,6.0358,23.1058,87025.3438,23202.4902,158537.1562,0.0000,268765.0000,11.1899,5.2726,1541.5809,587.6384
0.0000,100.0000,3.0000,0.0000,2.0898,7.0007,19.7482,18.9123,21.3708,21.3708,5.3083,1.5053,2.6938,54772.7930,6921.2583,29802.9453,0.0000,91497.0000,4.0865,1.5773,562.9418,156.8992
0.0000,100.0000,3.0000,0.0000,0.7239,7.7559,21.8200,20.9928,20.8653,20.8657,4.6510,0.8252,1.5003,40573.9453,4248.8223,26346.2344,0.0000,71169.0000,3.0373,1.1257,418.4276,108.9160
0.0000,100.0000,3.0000,0.0000,0.8152,8.0497,16.9145,19.5638,22.7395,22.7414,5.3976,1.2337,2.5446,85557.8281,8829.1729,79316.9922,0.0000,173704.0000,8.1351,3.3882,1120.7092,353.6021
0.0000,100.0000,1.0000,0.0000,1.2000,7.1000,15.1000,17.5000,22.6000,20.6000,7.4000,2.6000,6.0000,688925.0000,159353.0000,961631.0000,0.0000,1809909.0000,86.6472,54.8755,11936.7852,6875.7900
0.0000,100.0000,2.0000,0.0000,1.2000,7.1000,12.7000,16.3000,22.6000,21.9000,7.8000,3.1000,7.4000,365641.0000,81571.0000,657429.0000,0.0000,1104641.0000,53.9521,40.9446,7432.6392,5402.9590
0.0000,100.0000,3.0000,0.0000,0.4141,5.3827,9.0056,15.2164,24.6931,24.6955,7.6487,3.6142,9.3298,82570.0156,24904.9082,499192.0625,0.0000,606667.0000,31.5136,33.2615,4341.4443,4702.8652
0.0000,100.0000,3.0000,0.0000,2.4068,11.0496,19.1453,19.3641,20.2302,20.2261,4.7861,1.1965,1.5954,134670.3438,17814.6289,24223.0293,0.0000,176708.0000,7.7330,2.6123,1065.3359,235.4089
0.0000,100.0000,3.0000,0.0000,0.8472,6.5656,16.5198,20.8615,20.8036,20.8028,6.2574,2.3361,5.0060,62579.5898,25734.0312,51552.3867,0.0000,139866.0000,7.2024,2.7323,992.2214,268.7916
0.0000,100.0000,3.0000,0.0000,2.7237,10.2663,18.7517,16.4470,22.8764,22.8758,4.4335,0.6650,0.9606,58286.1484,7896.0767,28817.7734,0.0000,95000.0000,3.9288,1.1943,541.2737,97.5407
0.0000,100.0000,3.0000,0.0000,3.4260,13.4899,21.4126,21.0914,17.6103,17.6078,3.7460,0.7345,0.8814,51865.7500,11559.5371,22974.7129,0.0000,86400.0000,3.5738,1.1440,492.3647,98.3539
0.0000,100.0000,2.0000,0.0000,1.2000,7.0000,18.8000,19.5000,22.5000,18.7000,6.7000,1.9000,3.8000,323284.0000,77782.0000,304202.0000,0.0000,705268.0000,32.6947,13.9309,4504.1470,1472.8319
0.0000,100.0000,3.0000,0.0000,0.8703,7.2888,17.2973,21.4312,19.6629,19.6599,7.1090,2.1413,4.5395,132955.3438,28192.9785,156890.6875,0.0000,318039.0000,14.7777,7.2563,2035.8401,824.6346
0.0000,100.0000,3.0000,0.0000,0.6379,8.8238,26.0462,18.9233,19.1499,19.1480,4.2543,1.0056,2.0111,67433.1562,8513.8369,45772.0078,0.0000,121719.0000,5.1492,2.1296,709.3643,221.3728
0.0000,100.0000,3.0000,0.0000,1.2734,8.2771,21.7539,21.1172,19.4209,19.4193,5.1634,1.4299,2.1448,72867.1016,19654.8555,33228.0352,0.0000,125750.0000,6.1877,2.2595,852.4082,216.4024
0.0000,100.0000,3.0000,0.0000,3.6597,7.0058,21.4356,20.8082,20.7935,20.7931,3.6935,0.5794,1.2312,24042.0605,18793.7500,22649.1855,0.0000,65485.0000,3.2939,1.1009,453.7444,98.2677
0.0000,100.0000,3.0000,0.0000,1.8136,5.5475,19.0961,21.7631,23.0843,23.0821,2.4374,0.6648,2.5113,45984.4922,7300.7266,20989.7773,0.0000,74275.0000,3.2866,1.1839,452.7904,112.1559
0.0000,100.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55008.4844,24490.2188
0.0000,203.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55008.4844,24490.2188
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1608,29.3532,6967.0566,7942.9917
0.0000,203.0000,3.0000,0.0000,12.1095,24.2190,7.7060,12.1095,13.8761,13.8772,7.5777,3.7888,4.7361,55284.1445,35559.1836,541412.3750,5086.2681,637341.9375,46.1608,29.3532,6967.0566,7942.9917
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2173,11.2502,6737.1567,2352.9016
0.0000,203.0000,3.0000,0.0000,11.8960,15.4649,10.7064,13.0856,12.0286,12.0241,10.3309,6.1986,8.2648,336090.5625,106384.7812,252924.9062,6803.6860,702203.9375,46.2173,11.2502,6737.1567,2352.9016
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8831,10.6057,6452.2607,2234.6792
0.0000,203.0000,3.0000,0.0000,11.9930,10.7937,8.3951,16.7902,16.1889,16.1843,10.3447,4.1379,5.1723,142169.5000,60437.4570,178387.7969,3900.0063,384894.7500,22.1768,5.4725,3375.4524,1151.9047
0.0000,203.0000,3.0000,0.0000,12.2227,15.8895,9.7781,17.1117,12.4539,12.4465,9.5199,5.2888,5.2888,106639.8281,50648.7969,159078.9688,3304.0129,319671.5938,20.7063,5.1331,3076.8086,1082.7744
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9230,9.0970,5703.0679,1865.0303
0.0000,203.0000,3.0000,0.0000,13.7004,15.9838,13.7004,21.6923,10.6120,10.6097,6.8507,2.9360,3.9147,32773.3477,13383.2334,104876.9609,1806.5050,152840.0469,10.2546,2.5011,1557.3555,523.5529
0.0000,203.0000,3.0000,0.0000,13.8367,13.8367,9.2244,17.2958,17.5512,17.5496,5.8394,1.9465,2.9197,101596.2109,45130.9609,278629.0625,4364.0215,429720.2812,28.6684,6.5967,4145.7134,1341.4772
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.7772,12.6640,7994.4287,2606.0706
0.0000,203.0000,3.0000,0.0000,18.4035,14.9528,4.6009,10.3520,17.4496,17.4478,8.8907,2.9636,4.9393,69924.9297,39429.2734,133415.0312,2967.9749,245737.2031,15.3924,3.5624,2286.7783,726.7654
0.0000,203.0000,3.0000,0.0000,14.0836,16.4309,8.2155,15.2573,13.8936,13.8893,10.1277,4.0511,4.0511,115504.8203,55405.8516,139860.3125,3230.7090,314001.7188,20.1060,4.7857,2965.5813,990.0231
0.0000,203.0000,3.0000,0.0000,9.9593,13.6940,11.2042,16.1839,13.7085,13.7008,11.8521,4.3098,5.3873,110623.8828,50812.1445,114467.3516,2572.4458,278475.8125,18.2788,4.3159,2742.0674,889.2819
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.8879,15.1822,8503.8652,3307.9492
