NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,675.59576,542.31201,133.28377,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.02447,54.46749,25.55697,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.02447,54.46749,25.55697,0.00000,0.00000,0.00000,0.00000
0.00000,4.86924,0.88796,1.65708,3.50163,24.73096,4.51271,8.42481,17.84889,13.61768,2.56267,4.72023,10.27092,0.00000,80.02447,54.46749,25.55697,97.60479,66.43328,31.17151,31.62144
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,380.25732,307.77292,72.48441,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,108.17402,85.88927,22.28474,0.00000,0.00000,0.00000,0.00000
0.00000,9.74045,4.32199,5.93487,6.35815,10.75534,4.77520,6.55984,7.05064,5.70836,2.61380,3.54260,3.90623,0.00000,62.56649,48.72096,13.84553,71.26749,55.49649,15.77100,17.31503
0.00000,4.35754,2.27969,3.54558,3.11731,1.58900,0.83180,1.29422,1.14152,1.45393,0.78493,1.20494,1.08739,0.00000,19.78428,15.83299,3.95129,22.68788,18.15668,4.53119,5.34623
