NUTS3_addit_demolition,share_sfh_1977,share_sfh_77_90,share_sfh_90_17,share_sfh_2017__,share_mfh_1977,share_mfh_77_90,share_mfh_90_17,share_mfh_2017__,share_nres_1977,share_nres_77_90,share_nres_90_17,share_nres_2017__
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.74217,0.06250,0.07999,0.24005,0.74181,0.06250,0.07998,0.24043,0.73337,0.06261,0.07984,0.24890
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.62786,0.12400,0.14998,0.17712,0.62755,0.12400,0.14997,0.17744,0.62041,0.12422,0.14970,0.18463
1.00000,0.57850,0.13095,0.19997,0.17711,0.57821,0.13095,0.19996,0.17741,0.57163,0.13117,0.19960,0.18412
1.00000,0.48024,0.17135,0.27269,0.15939,0.48001,0.17135,0.27267,0.15964,0.47455,0.17165,0.27219,0.16529
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.50246,0.16108,0.25739,0.15602,0.50221,0.16108,0.25737,0.15628,0.49650,0.16136,0.25692,0.16217
1.00000,0.44427,0.19543,0.28996,0.13934,0.44405,0.19543,0.28994,0.13958,0.43899,0.19577,0.28943,0.14481
1.00000,0.52923,0.14530,0.24239,0.13337,0.52897,0.14530,0.24238,0.13364,0.52295,0.14555,0.24194,0.13984
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.58369,0.11507,0.20997,0.16768,0.58340,0.11507,0.20996,0.16798,0.57677,0.11527,0.20958,0.17479
1.00000,0.54447,0.14242,0.22769,0.14663,0.54420,0.14242,0.22768,0.14691,0.53801,0.14267,0.22727,0.15326
1.00000,0.56677,0.11688,0.22769,0.13885,0.56649,0.11688,0.22768,0.13914,0.56004,0.11708,0.22727,0.14579
1.00000,0.60708,0.10813,0.18997,0.18309,0.60678,0.10813,0.18996,0.18340,0.59987,0.10832,0.18962,0.19045
1.00000,0.62079,0.10411,0.17819,0.15508,0.62048,0.10411,0.17818,0.15540,0.61342,0.10429,0.17787,0.16259
1.00000,0.53076,0.14831,0.23759,0.17029,0.53049,0.14831,0.23758,0.17056,0.52446,0.14857,0.23715,0.17676
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.58522,0.14129,0.18179,0.18704,0.58493,0.14129,0.18178,0.18734,0.57827,0.14153,0.18146,0.19407
1.00000,0.57034,0.12826,0.21209,0.16060,0.57006,0.12826,0.21208,0.16089,0.56358,0.12848,0.21170,0.16753
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.54347,0.14678,0.22446,0.12292,0.54320,0.14678,0.22444,0.12320,0.53702,0.14703,0.22405,0.12952
1.00000,0.58629,0.11210,0.20997,0.15011,0.58600,0.11210,0.20996,0.15041,0.57933,0.11229,0.20958,0.15726
1.00000,0.60971,0.11323,0.18179,0.11546,0.60941,0.11323,0.18178,0.11577,0.60247,0.11343,0.18146,0.12283
1.00000,0.59322,0.13392,0.17997,0.13632,0.59293,0.13392,0.17996,0.13663,0.58618,0.13415,0.17964,0.14346
1.00000,0.51961,0.16864,0.22997,0.14297,0.51935,0.16864,0.22995,0.14324,0.51344,0.16894,0.22954,0.14926
1.00000,0.55612,0.13130,0.22546,0.15408,0.55584,0.13130,0.22545,0.15436,0.54952,0.13152,0.22504,0.16086
1.00000,0.52654,0.15079,0.23996,0.12845,0.52628,0.15079,0.23995,0.12872,0.52029,0.15105,0.23953,0.13488
1.00000,0.44946,0.16964,0.30995,0.11849,0.44924,0.16964,0.30994,0.11873,0.44413,0.16993,0.30939,0.12410
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.55425,0.13888,0.21997,0.18175,0.55397,0.13888,0.21996,0.18204,0.54767,0.13912,0.21956,0.18849
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.68935,0.06349,0.13998,0.17429,0.68901,0.06349,0.13997,0.17464,0.68117,0.06360,0.13972,0.18262
1.00000,0.73740,0.06875,0.07920,0.14064,0.73703,0.06875,0.07919,0.14101,0.72865,0.06887,0.07905,0.14941
1.00000,0.72139,0.07639,0.08999,0.15676,0.72103,0.07639,0.08998,0.15712,0.71283,0.07652,0.08982,0.16535
1.00000,0.68517,0.08072,0.12743,0.17844,0.68483,0.08072,0.12743,0.17879,0.67704,0.08086,0.12720,0.18667
1.00000,0.68338,0.07170,0.13859,0.17776,0.68304,0.07170,0.13859,0.17810,0.67527,0.07182,0.13834,0.18600
1.00000,0.69195,0.08152,0.11879,0.14477,0.69161,0.08152,0.11879,0.14512,0.68374,0.08166,0.11858,0.15306
1.00000,0.71619,0.07242,0.09999,0.15319,0.71584,0.07242,0.09998,0.15355,0.70770,0.07254,0.09980,0.16174
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.65817,0.08928,0.14998,0.18544,0.65784,0.08928,0.14997,0.18577,0.65036,0.08944,0.14970,0.19337
1.00000,0.70653,0.08447,0.09900,0.16172,0.70618,0.08447,0.09899,0.16207,0.69815,0.08462,0.09881,0.17014
1.00000,0.61487,0.08928,0.19997,0.20564,0.61457,0.08928,0.19996,0.20595,0.60757,0.08944,0.19960,0.21315
1.00000,0.65251,0.10706,0.13859,0.14981,0.65219,0.10706,0.13859,0.15014,0.64477,0.10724,0.13834,0.15762
1.00000,0.55230,0.15690,0.20405,0.13856,0.55203,0.15690,0.20404,0.13884,0.54575,0.15717,0.20368,0.14521
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.59764,0.08152,0.22769,0.22481,0.59734,0.08152,0.22768,0.22512,0.59054,0.08166,0.22727,0.23218
1.00000,0.57417,0.10615,0.22997,0.22457,0.57388,0.10615,0.22995,0.22487,0.56735,0.10633,0.22954,0.23162
1.00000,0.62371,0.11724,0.16159,0.16208,0.62340,0.11724,0.16158,0.16240,0.61630,0.11744,0.16130,0.16957
1.00000,0.62574,0.10017,0.17644,0.18700,0.62543,0.10017,0.17644,0.18732,0.61831,0.10035,0.17612,0.19457
1.00000,0.66077,0.08631,0.14998,0.16239,0.66044,0.08631,0.14997,0.16273,0.65293,0.08646,0.14970,0.17036
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.64737,0.10313,0.14849,0.17703,0.64705,0.10313,0.14849,0.17736,0.63969,0.10331,0.14822,0.18481
1.00000,0.65038,0.09821,0.14998,0.17883,0.65005,0.09821,0.14997,0.17916,0.64266,0.09838,0.14970,0.18665
1.00000,0.65957,0.10622,0.13129,0.16088,0.65924,0.10622,0.13129,0.16121,0.65174,0.10640,0.13105,0.16876
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.76780,0.54578,0.13953,0.04281,0.02449,0.54683,0.13859,0.04247,0.02473,0.54495,0.14088,0.04316,0.02363
0.82105,0.58634,0.15358,0.03855,0.02563,0.58759,0.15258,0.03825,0.02568,0.58508,0.15496,0.03884,0.02522
0.79830,0.54960,0.16650,0.04143,0.02493,0.55084,0.16543,0.04111,0.02508,0.54844,0.16800,0.04174,0.02429
0.84344,0.57065,0.16504,0.06519,0.03380,0.57146,0.16384,0.06462,0.03475,0.57074,0.16691,0.06582,0.03121
0.83386,0.58654,0.15873,0.04568,0.02576,0.58723,0.15754,0.04528,0.02665,0.58541,0.16019,0.04603,0.02507
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.86464,0.57376,0.16735,0.08036,0.03957,0.57470,0.16617,0.07968,0.04048,0.57357,0.16915,0.08110,0.03721
0.83193,0.55441,0.17391,0.06185,0.02665,0.55588,0.17286,0.06140,0.02669,0.55292,0.17537,0.06228,0.02624
0.87903,0.51143,0.24239,0.08342,0.03751,0.51265,0.24087,0.08278,0.03844,0.51063,0.24471,0.08409,0.03532
0.83051,0.57722,0.16927,0.04144,0.02657,0.57850,0.16817,0.04111,0.02671,0.57600,0.17079,0.04175,0.02596
0.85671,0.58415,0.18207,0.04693,0.02566,0.58528,0.18085,0.04656,0.02613,0.58232,0.18352,0.04724,0.02572
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.96857,0.41093,0.24964,0.26816,0.06855,0.41304,0.24875,0.26684,0.06863,0.40962,0.25161,0.26988,0.06616
0.87039,0.49492,0.20222,0.13270,0.03018,0.49617,0.20098,0.13170,0.03117,0.49418,0.20417,0.13378,0.02789
0.90566,0.58130,0.21220,0.06734,0.03024,0.58259,0.21084,0.06681,0.03085,0.58010,0.21413,0.06785,0.02901
0.87099,0.57921,0.18502,0.06305,0.03139,0.58018,0.18373,0.06253,0.03223,0.57884,0.18696,0.06362,0.02924
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
