NUTS3_addit_demolition,ene_sfh_1977,ene_sfh_77_90,ene_sfh_90_17,ene_sfh_2017__,ene_mfh_1977,ene_mfh_77_90,ene_mfh_90_17,ene_mfh_2017__,ene_nres_1977,ene_nres_77_90,ene_nres_90_17,ene_nres_2017__,XXX,ene_total_2017,ene_res_2017,ene_nres_2017,ene_total,ene_re,ene_nres,ene_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh,GWh
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,734.06580,97.56795,92.37951,144.05901,2435.56226,358.07697,357.27655,621.00909,2813.37573,442.68604,596.53741,971.60107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1338.94958,422.19257,317.58762,253.80823,936.26489,326.55048,258.85873,235.07220,1097.97314,409.85846,438.79376,353.29282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,551.52454,204.21671,177.74658,127.54556,126.67203,51.88145,47.58628,39.07788,273.66281,119.96045,148.60098,100.22694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,639.04211,353.98254,320.19473,175.44524,123.73706,75.81535,72.26851,45.93967,236.80540,155.28871,199.91513,111.49594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,570.37598,283.43472,267.16580,139.64076,148.58124,81.66969,81.12380,49.06517,264.17523,155.41034,208.48808,109.43085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,293.17285,193.08250,164.04156,76.72718,55.84071,40.67947,36.42048,19.85964,93.07976,72.57220,87.75153,43.78979,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,284.28571,125.63947,118.35277,71.11295,55.15053,26.96037,26.76318,18.52425,91.24560,47.73962,64.00365,31.25581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,499.13214,167.96379,166.10095,105.32632,84.51881,31.45998,32.78496,23.78269,161.57811,64.36926,90.59589,57.76523,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,317.80920,133.75308,121.14774,63.21420,49.95973,23.25747,22.19901,13.33048,94.54021,47.10313,60.72044,32.78792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,138.66617,47.94821,51.61250,32.32946,19.74583,7.55235,8.56692,6.14831,43.18543,17.67808,27.08265,13.26113,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,906.52924,269.14493,272.81763,197.31035,306.88470,100.78242,107.65412,88.73122,494.11450,173.67123,250.54605,175.80031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,230.34808,65.85959,63.25017,56.51608,27.16375,8.59071,8.69423,8.82884,76.32905,25.83569,35.31313,22.70695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,357.69318,156.89629,148.65981,89.74892,80.75919,39.18311,39.12367,27.21722,140.58633,73.00303,98.44540,59.92135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1027.22559,386.30908,310.96750,250.77289,214.50124,89.22856,75.69089,69.78689,643.83917,286.64371,328.39462,234.28688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,814.02307,289.86749,292.81168,173.75015,197.08952,77.63032,82.63801,56.21601,381.49875,160.82437,231.21413,133.12762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,351.88531,152.68109,133.24179,75.88941,186.31377,89.41986,82.23348,53.85841,206.72572,106.18777,131.88731,52.62361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,88.10704,29.37636,28.88660,19.54148,8.59357,3.16932,3.28416,2.53712,25.91940,10.23077,14.31792,8.11715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,185.75819,59.96836,51.61643,41.81493,21.48544,7.67226,6.95903,6.42140,63.19863,24.15336,29.58810,14.54497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,514.25317,186.41376,148.72304,95.08031,85.72610,34.37313,28.89875,21.09382,216.23582,92.79502,105.36549,52.67292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,138.85889,68.34824,58.12185,31.20561,181.27603,98.69587,88.44445,54.76633,83.37093,48.58075,58.79627,33.18962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,258.69351,98.64942,97.37074,52.60999,37.57988,15.85146,16.48780,10.23423,100.64357,45.43504,63.82612,33.07310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,145.79852,67.53599,58.54427,37.45887,14.29822,7.32604,6.69234,4.93261,50.76674,27.83924,34.34629,15.12912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,51.97380,30.51488,31.26461,13.15283,71.90157,46.69503,50.41637,24.68929,33.98376,23.62080,34.44366,14.08204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,595.47021,222.73488,238.34172,151.87292,153.76028,63.61763,71.73791,52.51686,296.53604,131.31117,199.98016,123.91495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
