NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,729.74683,499.43506,230.31175,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
0.00000,5.76457,0.84317,1.19852,1.31707,30.64944,4.48304,6.37204,7.00786,31.70897,4.66201,6.59369,7.77793,0.00000,94.32307,50.16112,44.16195,108.37832,57.63572,50.74260,16.10286
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,408.69104,283.43939,125.25165,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,117.60620,79.09859,38.50760,0.00000,0.00000,0.00000,0.00000
0.00000,11.88389,4.14584,4.60148,2.32304,13.57478,4.73572,5.25593,2.65647,13.42634,4.70817,5.19954,2.88797,0.00000,68.79372,44.86892,23.92480,75.39918,49.17715,26.22202,7.86749
0.00000,5.39723,2.21191,2.82721,1.19381,2.03865,0.83549,1.06785,0.45142,3.44370,1.41861,1.80419,0.83666,0.00000,21.40894,14.58119,6.82775,23.52673,16.02357,7.50316,2.48190
