NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,686.03363,555.18195,130.85170,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85072,55.76009,25.09063,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85072,55.76009,25.09063,0.00000,0.00000,0.00000,0.00000
0.00000,5.35700,0.66806,1.37677,4.18727,26.47783,3.30370,6.81463,20.80099,14.04846,1.82517,3.68242,11.48600,0.00000,80.85072,55.76009,25.09063,100.02828,68.98623,31.04205,36.47425
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,386.23865,315.07687,71.16177,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,109.80567,87.92757,21.87811,0.00000,0.00000,0.00000,0.00000
0.00000,9.58176,4.67936,6.00625,7.26307,10.36625,5.06512,6.50727,7.90621,5.32811,2.71080,3.40639,4.19101,0.00000,63.47007,49.87719,13.59289,73.01161,57.37529,15.63632,19.36029
0.00000,4.04464,2.47144,3.85092,3.39915,1.44381,0.88269,1.37662,1.22094,1.28671,0.81909,1.24948,1.11780,0.00000,20.08793,16.20874,3.87919,23.16328,18.69021,4.47307,5.73788
