NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,729.74683,499.43506,230.31175,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
0.00000,5.45257,0.79993,1.19188,2.69590,28.98613,4.25051,6.32817,14.35509,30.08628,4.48220,6.53516,15.29505,0.00000,94.32307,50.16112,44.16195,120.45885,64.06017,56.39870,32.34605
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,408.69104,283.43939,125.25165,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,117.60620,79.09859,38.50760,0.00000,0.00000,0.00000,0.00000
0.00000,11.24068,3.93320,4.57598,4.81211,12.83809,4.49009,5.21974,5.51166,12.73925,4.52658,5.15339,5.63940,0.00000,68.79372,44.86892,23.92480,80.68017,52.62154,28.05862,15.96316
0.00000,5.10511,2.09847,2.81155,2.42505,1.92801,0.79215,1.06049,0.91874,3.26747,1.36390,1.78817,1.60620,0.00000,21.40894,14.58119,6.82775,25.16532,17.13957,8.02574,4.94999
