DI,COUNTRY_CODE,NUTS_LEVEL,NUTS_CODE,NDW_CP1,NDW_CP2,NDW_CP3,NDW_CP4,NDW_CP5,NDW_CP6,NDW_CP7,NDW_CP8,NDW_CP9,NDW_RES1,NDW_RES2,NDW_RES3,NDW_NRES,NDW_total,GFA_RES,GFA_NRES,Energy_RES,Energy_NRES
0.0000,56.0000,3.0000,0.0000,9.0030,10.3881,9.0030,8.3105,17.3600,17.3602,14.9087,6.2120,7.4544,65991.7188,2371.4575,19539.3496,1848.4670,89751.0000,8.3171,2.8322,1259.7168,369.1796
0.0000,56.0000,3.0000,0.0000,10.7287,12.1592,7.8677,10.0135,14.9698,14.9700,15.2823,6.3676,7.6412,29014.2168,937.2314,7405.8887,1055.6588,38413.0000,3.5970,1.2294,544.8400,160.4632
0.0000,56.0000,3.0000,0.0000,18.1333,9.8222,8.3111,9.8222,14.0243,14.0245,13.6118,5.4447,6.8059,153414.5938,6591.3062,100994.3828,5890.7095,266891.0000,24.3990,11.6399,3695.4045,1681.9344
0.0000,56.0000,3.0000,0.0000,19.4423,12.7123,8.2256,7.4778,13.9173,13.9174,12.1537,5.4016,6.7520,42746.3789,1037.2599,8905.7168,1260.6418,53950.0000,5.4231,1.9110,821.3144,252.1963
0.0000,56.0000,3.0000,0.0000,9.0877,9.7868,7.6896,8.3887,17.4723,17.4725,16.3055,6.2713,7.5256,71977.5859,2554.9255,31019.1758,2541.3103,108093.0000,10.1584,4.1128,1538.5216,568.3685
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0897,25.1853,7283.7217,3718.1934
0.0000,56.0000,3.0000,0.0000,9.0340,10.5396,10.5396,11.2925,16.9106,16.9107,13.7627,5.5051,5.5051,172788.9062,12080.8086,69050.4375,7370.8442,261291.0000,26.3304,15.2914,3987.9792,2305.8420
0.0000,56.0000,3.0000,0.0000,11.2810,9.0248,10.5289,9.7769,15.4718,15.4719,16.2541,5.4180,6.7725,149845.7188,6665.9937,68992.9141,6184.3813,231689.0000,21.7602,9.8928,3295.7429,1412.3507
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9116,21.7408,8316.8994,2984.2671
0.0000,56.0000,3.0000,0.0000,9.9230,7.7966,7.7966,10.6318,17.8063,17.8065,15.4032,6.4180,6.4180,77007.7188,3786.2395,80655.0156,4503.0093,165952.0000,13.1621,5.7472,1993.5643,811.6131
0.0000,56.0000,3.0000,0.0000,7.1572,22.1873,7.1572,6.4415,15.0695,15.0697,12.8179,6.4090,7.6908,18018.3926,463.7395,3031.7393,534.1295,22048.0000,2.0938,0.7091,317.1459,92.2983
0.0000,56.0000,3.0000,0.0000,6.5933,27.8383,5.1281,5.8607,15.3150,15.3152,11.9747,6.6526,5.3221,38151.0195,814.0828,7615.8633,1274.0347,47855.0000,4.6487,1.6463,704.1132,217.8094
0.0000,56.0000,3.0000,0.0000,10.2940,12.4999,10.2940,9.5587,16.6196,16.6198,13.3966,5.3586,5.3586,95844.6797,2039.2474,29356.4316,2899.6406,130140.0000,12.9560,5.4377,1962.3231,759.6093
0.0000,56.0000,3.0000,0.0000,5.6506,6.3570,7.0633,13.4202,19.0330,19.0332,15.3614,6.4006,7.6807,33049.7656,3128.7388,92430.5000,1913.0037,130522.0000,7.9576,2.6773,1205.2727,347.4900
0.0000,56.0000,3.0000,0.0000,7.0533,14.8120,8.4640,8.4640,16.1299,16.1301,16.3612,6.2928,6.2928,50212.6211,1073.1141,12788.1523,2016.1063,66090.0000,6.5373,2.7428,990.0879,382.9626
0.0000,56.0000,3.0000,0.0000,10.7313,8.7191,7.3777,7.3777,18.4079,18.4082,14.4890,7.2445,7.2445,32362.4082,760.8024,5495.8008,981.9893,39601.0000,3.9904,1.5185,604.4307,205.9007
0.0000,56.0000,3.0000,0.0000,3.8228,7.0085,5.7343,8.9200,19.2999,19.3002,18.5364,10.4267,6.9511,16221.5928,1024.7285,47324.8047,767.8698,65339.0000,3.5648,1.2607,539.9613,166.5828
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.4572,61.1404,24908.6621,8223.7344
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6065,7.9188,2515.1748,1144.0471
0.0000,56.0000,3.0000,0.0000,19.2148,6.1487,6.1487,6.9173,15.5856,15.5856,16.5814,6.9089,6.9089,105271.7500,8173.2114,53342.8789,4920.1602,171708.0000,16.6065,7.9188,2515.1748,1144.0471
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.3650,21.1532,9294.3701,2770.0234
0.0000,56.0000,3.0000,0.0000,40.8462,8.8100,5.6063,4.0045,10.0120,10.0120,10.3545,4.4377,5.9169,30607.1504,1368.8004,5623.6582,1461.3906,39061.0000,3.8030,1.1997,575.9864,151.6538
0.0000,56.0000,3.0000,0.0000,42.7074,7.5366,9.2114,6.6992,10.0385,10.0385,6.8842,3.4421,3.4421,132719.3281,9465.6387,55841.7305,6500.3003,204527.0000,20.4220,7.2692,3093.0913,963.1724
0.0000,56.0000,3.0000,0.0000,37.9530,9.6901,8.0751,6.4601,11.6239,11.6240,6.4773,3.2386,4.8580,87269.2500,4459.0879,30469.0195,3608.6438,125806.0000,12.1986,4.2928,1847.5483,566.5067
0.0000,56.0000,3.0000,0.0000,16.7080,29.4379,6.3650,5.5693,11.2985,11.2986,8.9182,4.4591,5.9454,25965.1758,708.0275,6013.8931,2279.9050,34967.0000,3.3008,1.1711,499.9568,155.0222
0.0000,56.0000,3.0000,0.0000,38.5841,8.2094,6.5675,5.7466,9.8358,9.8358,10.6105,4.5473,6.0631,60923.1875,2935.1672,17131.9824,1869.6602,82860.0000,8.0307,2.6253,1216.2645,336.8477
0.0000,56.0000,3.0000,0.0000,42.7123,6.4471,4.8354,4.8354,11.4223,11.4223,9.1626,4.5813,4.5813,56121.1836,2615.3982,9999.7852,1750.6348,70487.0000,6.9129,2.0174,1047.0679,246.3085
0.0000,56.0000,3.0000,0.0000,36.3377,15.2111,6.7605,5.0704,10.0369,10.0369,8.2732,3.3093,4.9639,48170.8828,2885.7683,16959.9473,2335.4021,70352.0000,6.6979,2.5765,1014.4558,350.5134
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.1879,18.9993,7752.9692,2554.1133
0.0000,56.0000,3.0000,0.0000,36.2081,6.1631,5.3927,5.3927,12.7924,12.7925,9.9206,5.6689,5.6689,36099.0938,2735.0725,8070.2432,1375.5879,48280.0000,5.0181,1.6319,760.0911,208.8493
0.0000,56.0000,3.0000,0.0000,27.9717,11.5178,11.5178,9.8724,11.4963,11.4963,8.0639,3.2256,4.8383,165396.4219,15895.4854,110068.4375,7365.6528,298726.0000,29.1816,11.6002,4419.8296,1594.3895
0.0000,56.0000,3.0000,0.0000,30.7443,7.4986,5.2490,4.4992,12.6085,12.6087,13.3958,6.6979,6.6979,23850.2070,1775.5936,6334.7739,983.4255,32944.0000,3.1955,0.9751,484.0237,121.5859
0.0000,56.0000,3.0000,0.0000,31.6167,7.7114,6.1691,6.1691,14.1240,14.1241,11.4775,4.3041,4.3041,54469.8359,7927.2168,31808.4434,3270.4990,97476.0000,10.0486,3.4841,1521.9301,457.3064
0.0000,56.0000,3.0000,0.0000,14.7115,5.6044,9.1071,7.0055,18.9924,18.9926,15.3519,5.1173,5.1173,21587.3984,3224.3660,8642.4521,1409.7845,34864.0000,3.7442,1.3069,567.0945,171.9824
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1175,4.5551,1986.7880,598.1268
0.0000,56.0000,3.0000,0.0000,21.2629,9.1127,9.8721,6.8345,11.0589,11.0590,13.3913,8.0348,9.3739,16551.5938,1028.5109,8819.7139,602.1816,27002.0000,2.6263,0.9892,397.7663,133.7086
0.0000,56.0000,3.0000,0.0000,20.8660,6.2598,10.4330,4.1732,14.9006,14.9009,13.6144,6.1884,8.6637,16051.8721,1281.8628,4088.9539,952.3129,22375.0000,2.1732,0.7447,329.1475,97.3861
0.0000,56.0000,3.0000,0.0000,26.1195,6.7405,8.4256,7.5831,13.1842,13.1841,12.3815,6.1907,6.1907,23010.8555,1830.9717,4893.0063,1224.1658,30959.0000,2.9538,1.0615,447.4333,141.1550
0.0000,56.0000,3.0000,0.0000,28.7039,7.3600,6.6240,5.8880,13.7769,13.7771,10.6090,6.6306,6.6306,22062.7578,1868.3777,4802.7656,1210.0991,29944.0000,3.0358,1.0826,459.7978,143.5519
0.0000,56.0000,3.0000,0.0000,32.8020,6.8655,7.6284,6.1027,12.7801,12.7802,9.8191,5.6109,5.6109,18175.9746,1356.0459,3564.9121,881.0689,23978.0000,2.3284,0.6759,352.6430,82.3262
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1794,8.5139,3359.3601,1157.4229
0.0000,56.0000,3.0000,0.0000,32.9159,6.4226,5.6198,7.2254,12.8234,12.8234,10.3457,5.9118,5.9118,40895.7617,3046.7905,9662.0918,2931.3608,56536.0000,5.3383,1.7316,808.5114,221.4012
0.0000,56.0000,3.0000,0.0000,32.5257,6.3465,6.3465,7.1398,12.8602,12.8603,10.2298,5.8456,5.8456,83106.9297,6857.5327,41087.8828,3952.6582,135005.0000,13.6902,5.8346,2073.5396,818.5348
0.0000,56.0000,3.0000,0.0000,38.1794,4.6750,3.1167,6.2334,14.3478,14.3479,8.8153,4.4076,5.8768,25943.4551,1747.0491,3391.9412,1531.5555,32614.0000,3.1518,0.9490,477.3088,117.4882
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7577
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7577
0.0000,56.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7577
0.0000,100.0000,0.0000,0.0000,1.5000,9.0000,16.9000,17.2000,21.4000,18.7000,6.8000,2.4000,6.2000,1745586.0000,271185.0000,1866039.0000,0.0000,3882810.0000,178.5295,93.7938,24594.5664,10976.8037
0.0000,100.0000,1.0000,0.0000,1.8000,10.6000,18.5000,16.8000,20.3000,16.9000,6.4000,2.3000,6.3000,1056661.0000,111832.0000,904408.0000,0.0000,2072901.0000,91.8823,38.9191,12657.8936,4101.0269
0.0000,100.0000,2.0000,0.0000,1.7000,15.7000,25.9000,17.6000,18.5000,14.5000,4.1000,0.8000,1.2000,326205.0000,24592.0000,157007.0000,0.0000,507804.0000,22.1314,7.8348,3048.8511,732.9054
0.0000,100.0000,3.0000,0.0000,2.9667,16.3717,25.9309,22.4149,14.1724,14.1723,3.0655,0.3484,0.5574,45001.3359,2717.6162,19678.0469,0.0000,67397.0000,2.8021,0.9162,386.0318,80.2987
0.0000,100.0000,3.0000,0.0000,1.4749,17.0669,29.4983,19.0685,14.9591,14.9591,2.1680,0.3717,0.4336,65738.4219,5942.9961,19150.5879,0.0000,90832.0000,3.9031,1.2934,537.6912,114.6961
0.0000,100.0000,3.0000,0.0000,1.2904,13.6566,29.3564,18.9257,16.6324,16.6323,2.4477,0.3969,0.6615,73520.7031,4673.7319,31879.5586,0.0000,110074.0000,4.9712,1.7221,684.8596,158.4147
0.0000,100.0000,3.0000,0.0000,0.9346,14.8503,28.4545,18.2773,15.8690,15.8690,3.4908,0.8000,1.4545,91041.9375,5210.8120,49178.2500,0.0000,145431.0000,6.3618,2.5034,876.4174,252.2908
0.0000,100.0000,3.0000,0.0000,3.4481,22.9513,23.3823,16.2707,15.0750,15.0750,2.5091,0.5425,0.7460,66139.0781,7145.6226,20785.3008,0.0000,94070.0000,4.0928,1.3989,563.8512,127.2067
0.0000,100.0000,2.0000,0.0000,3.5000,13.5000,18.7000,18.2000,21.4000,16.5000,4.5000,1.0000,2.7000,254591.0000,21166.0000,187797.0000,0.0000,463554.0000,20.7142,8.4387,2853.6028,869.0557
0.0000,100.0000,3.0000,0.0000,6.3793,20.4355,19.4624,15.3537,15.4355,15.4354,3.2360,1.0261,3.2360,84757.4297,7270.5063,51387.0547,0.0000,143415.0000,6.2444,2.6423,860.2781,278.2292
0.0000,100.0000,3.0000,0.0000,5.5316,18.1435,18.1435,19.2499,16.5483,16.5481,3.6853,0.6910,1.4588,40251.8242,6528.6021,32176.5742,0.0000,78957.0000,3.6383,1.2869,501.1981,120.3561
0.0000,100.0000,3.0000,0.0000,1.6603,9.1315,18.3668,18.5744,22.4541,22.4541,4.4001,0.9104,2.0483,63363.1445,4080.7983,56937.0586,0.0000,124381.0000,5.6590,2.5119,779.5800,271.6600
0.0000,100.0000,3.0000,0.0000,2.0015,10.6748,26.2422,25.6862,15.9804,15.9803,2.2224,0.3367,0.8755,42489.3516,2376.0586,14685.5889,0.0000,59551.0000,2.7099,1.0573,373.3125,106.0321
0.0000,100.0000,3.0000,0.0000,1.7383,10.8644,22.9238,26.8350,16.9052,16.9051,2.3926,0.4785,0.9570,38635.4180,2167.9907,16446.5879,0.0000,57250.0000,2.4626,0.9394,339.2340,92.7783
0.0000,100.0000,2.0000,0.0000,1.3000,8.3000,15.1000,15.7000,21.6000,18.6000,8.6000,3.3000,7.4000,226298.0000,26038.0000,244072.0000,0.0000,496408.0000,22.5884,11.2827,3111.8145,1292.0116
0.0000,100.0000,3.0000,0.0000,0.9773,5.9724,10.6418,14.3338,21.4404,21.4404,10.4158,4.6293,10.1488,91003.9453,12862.0186,139368.0312,0.0000,243234.0000,11.0696,6.7549,1524.9818,836.0538
0.0000,100.0000,3.0000,0.0000,0.8490,5.0943,24.1979,18.8913,18.9874,18.9874,6.3298,1.9156,4.7473,58074.6211,5038.8721,36607.5039,0.0000,99721.0000,4.4405,1.8412,611.7652,191.6557
0.0000,100.0000,3.0000,0.0000,2.6792,14.6818,17.8968,21.3261,18.8850,18.8849,3.2688,0.6686,1.7087,50090.7070,6820.7212,31514.5723,0.0000,88426.0000,4.0743,1.6192,561.2658,164.2438
0.0000,100.0000,3.0000,0.0000,2.5530,17.7644,22.5513,17.5517,17.0796,17.0796,3.4427,0.5127,1.4650,42747.2070,3180.7112,19099.0840,0.0000,65027.0000,3.0039,1.0665,413.8011,100.0582
0.0000,100.0000,2.0000,0.0000,0.9000,6.1000,14.8000,16.0000,20.0000,17.9000,7.9000,3.7000,12.6000,249567.0000,40036.0000,315532.0000,0.0000,605135.0000,26.4488,11.3630,3643.6250,1207.0531
0.0000,100.0000,3.0000,0.0000,0.6800,5.1000,11.9000,13.7133,15.3467,15.3467,8.7710,6.0360,23.1064,87025.3438,23202.4902,158537.1562,0.0000,268765.0000,11.1899,5.2726,1541.5664,587.6371
0.0000,100.0000,3.0000,0.0000,2.0898,7.0007,19.7482,18.9123,21.3709,21.3710,5.3082,1.5053,2.6937,54772.7930,6921.2583,29802.9453,0.0000,91497.0000,4.0865,1.5773,562.9365,156.8988
0.0000,100.0000,3.0000,0.0000,0.7239,7.7559,21.8199,20.9926,20.8657,20.8657,4.6509,0.8252,1.5003,40573.9453,4248.8223,26346.2344,0.0000,71169.0000,3.0373,1.1257,418.4236,108.9158
0.0000,100.0000,3.0000,0.0000,0.8151,8.0495,16.9141,19.5634,22.7411,22.7411,5.3975,1.2337,2.5445,85557.8281,8829.1729,79316.9922,0.0000,173704.0000,8.1351,3.3882,1120.6986,353.6014
0.0000,100.0000,1.0000,0.0000,1.2000,7.1000,15.1000,17.5000,22.6000,20.6000,7.4000,2.6000,6.0000,688925.0000,159353.0000,961631.0000,0.0000,1809909.0000,86.6472,54.8755,11936.6729,6875.7759
0.0000,100.0000,2.0000,0.0000,1.2000,7.1000,12.7000,16.3000,22.6000,21.9000,7.8000,3.1000,7.4000,365641.0000,81571.0000,657429.0000,0.0000,1104641.0000,53.9521,40.9446,7432.5693,5402.9478
0.0000,100.0000,3.0000,0.0000,0.4140,5.3825,9.0054,15.2160,24.6950,24.6951,7.6485,3.6141,9.3294,82570.0156,24904.9082,499192.0625,0.0000,606667.0000,31.5136,33.2615,4341.4033,4702.8555
0.0000,100.0000,3.0000,0.0000,2.4069,11.0500,19.1460,19.3648,20.2271,20.2271,4.7862,1.1966,1.5954,134670.3438,17814.6289,24223.0293,0.0000,176708.0000,7.7330,2.6123,1065.3258,235.4084
0.0000,100.0000,3.0000,0.0000,0.8472,6.5656,16.5199,20.8616,20.8032,20.8031,6.2574,2.3361,5.0059,62579.5898,25734.0312,51552.3867,0.0000,139866.0000,7.2024,2.7323,992.2120,268.7910
0.0000,100.0000,3.0000,0.0000,2.7237,10.2663,18.7517,16.4470,22.8761,22.8761,4.4334,0.6650,0.9606,58286.1484,7896.0767,28817.7734,0.0000,95000.0000,3.9288,1.1943,541.2686,97.5405
0.0000,100.0000,3.0000,0.0000,3.4261,13.4902,21.4131,21.0919,17.6084,17.6083,3.7460,0.7345,0.8814,51865.7500,11559.5371,22974.7129,0.0000,86400.0000,3.5738,1.1440,492.3601,98.3537
0.0000,100.0000,2.0000,0.0000,1.2000,7.0000,18.8000,19.5000,22.5000,18.7000,6.7000,1.9000,3.8000,323284.0000,77782.0000,304202.0000,0.0000,705268.0000,32.6947,13.9309,4504.1045,1472.8289
0.0000,100.0000,3.0000,0.0000,0.8703,7.2890,17.2977,21.4318,19.6607,19.6606,7.1091,2.1413,4.5395,132955.3438,28192.9785,156890.6875,0.0000,318039.0000,14.7777,7.2563,2035.8209,824.6329
0.0000,100.0000,3.0000,0.0000,0.6379,8.8239,26.0466,18.9236,19.1485,19.1485,4.2543,1.0056,2.0111,67433.1562,8513.8369,45772.0078,0.0000,121719.0000,5.1492,2.1296,709.3575,221.3723
0.0000,100.0000,3.0000,0.0000,1.2734,8.2772,21.7542,21.1175,19.4198,19.4198,5.1634,1.4299,2.1448,72867.1016,19654.8555,33228.0352,0.0000,125750.0000,6.1877,2.2595,852.4001,216.4019
0.0000,100.0000,3.0000,0.0000,3.6597,7.0058,21.4357,20.8083,20.7933,20.7933,3.6934,0.5794,1.2311,24042.0605,18793.7500,22649.1855,0.0000,65485.0000,3.2939,1.1009,453.7402,98.2675
0.0000,100.0000,3.0000,0.0000,1.8136,5.5476,19.0964,21.7635,23.0828,23.0827,2.4374,0.6648,2.5113,45984.4922,7300.7266,20989.7773,0.0000,74275.0000,3.2866,1.1839,452.7862,112.1556
0.0000,100.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55008.0117,24493.1035
0.0000,203.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55008.0117,24493.1035
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1608,29.3532,6966.9966,7943.9287
0.0000,203.0000,3.0000,0.0000,12.1094,24.2188,7.7060,12.1094,13.8775,13.8776,7.5772,3.7886,4.7357,55284.1445,35559.1836,541412.3750,5086.2681,637341.9375,46.1608,29.3532,6966.9966,7943.9287
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2173,11.2502,6737.0986,2353.1785
0.0000,203.0000,3.0000,0.0000,11.8966,15.4656,10.7069,13.0863,12.0253,12.0252,10.3309,6.1985,8.2647,336090.5625,106384.7812,252924.9062,6803.6860,702203.9375,46.2173,11.2502,6737.0986,2353.1785
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8831,10.6057,6452.2056,2234.9421
0.0000,203.0000,3.0000,0.0000,11.9935,10.7942,8.3955,16.7909,16.1857,16.1856,10.3446,4.1378,5.1723,142169.5000,60437.4570,178387.7969,3900.0063,384894.7500,22.1768,5.4725,3375.4233,1152.0403
0.0000,203.0000,3.0000,0.0000,12.2236,15.8906,9.7788,17.1130,12.4481,12.4480,9.5201,5.2889,5.2889,106639.8281,50648.7969,159078.9688,3304.0129,319671.5938,20.7063,5.1331,3076.7822,1082.9019
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9230,9.0970,5703.0176,1865.2502
0.0000,203.0000,3.0000,0.0000,13.7007,15.9841,13.7007,21.6928,10.6104,10.6104,6.8504,2.9359,3.9145,32773.3477,13383.2334,104876.9609,1806.5050,152840.0469,10.2546,2.5011,1557.3422,523.6145
0.0000,203.0000,3.0000,0.0000,13.8368,13.8368,9.2246,17.2961,17.5504,17.5504,5.8391,1.9464,2.9195,101596.2109,45130.9609,278629.0625,4364.0215,429720.2812,28.6684,6.5967,4145.6772,1341.6351
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.7772,12.6640,7994.3599,2606.3774
0.0000,203.0000,3.0000,0.0000,18.4038,14.9531,4.6009,10.3521,17.4487,17.4487,8.8903,2.9634,4.9390,69924.9297,39429.2734,133415.0312,2967.9749,245737.2031,15.3924,3.5624,2286.7583,726.8510
0.0000,203.0000,3.0000,0.0000,14.0842,16.4316,8.2158,15.2579,13.8905,13.8904,10.1276,4.0510,4.0510,115504.8203,55405.8516,139860.3125,3230.7090,314001.7188,20.1060,4.7857,2965.5552,990.1399
0.0000,203.0000,3.0000,0.0000,9.9601,13.6951,11.2051,16.1851,13.7026,13.7024,11.8524,4.3099,5.3874,110623.8828,50812.1445,114467.3516,2572.4458,278475.8125,18.2788,4.3159,2742.0432,889.3868
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.8879,15.1822,8503.7910,3308.3394
