NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,729.74683,499.43506,230.31175,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.32307,50.16112,44.16195,0.00000,0.00000,0.00000,0.00000
0.00000,5.58751,0.81964,1.19552,2.22087,29.70499,4.35659,6.35167,11.82241,30.77407,4.56599,6.56471,12.73228,0.00000,94.32307,50.16112,44.16195,116.69625,62.05920,54.63704,26.77556
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,408.69104,283.43939,125.25165,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,117.60620,79.09859,38.50760,0.00000,0.00000,0.00000,0.00000
0.00000,11.51886,4.03013,4.58998,3.95277,13.15648,4.60215,5.23912,4.52463,13.03048,4.61120,5.17668,4.70309,0.00000,68.79372,44.86892,23.92480,79.13557,51.61413,27.52145,13.18049
0.00000,5.23145,2.15018,2.82015,2.00172,1.97583,0.81192,1.06443,0.75780,3.34217,1.38939,1.79626,1.34523,0.00000,21.40894,14.58119,6.82775,24.68653,16.81349,7.87305,4.10476
