NUTS3_addit_demolition,share_sfh_1977,share_sfh_77_90,share_sfh_90_17,share_sfh_2017__,share_mfh_1977,share_mfh_77_90,share_mfh_90_17,share_mfh_2017__,share_nres_1977,share_nres_77_90,share_nres_90_17,share_nres_2017__
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.69076,0.10163,0.18546,0.04341,0.69070,0.10163,0.18546,0.04347,0.68814,0.10150,0.18515,0.04647
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.53448,0.19134,0.25693,0.03016,0.53444,0.19134,0.25693,0.03021,0.53246,0.19109,0.25649,0.03286
0.00000,0.47702,0.20135,0.30621,0.03261,0.47698,0.20135,0.30621,0.03265,0.47521,0.20108,0.30570,0.03519
0.00000,0.37678,0.23994,0.37102,0.02849,0.37674,0.23994,0.37102,0.02853,0.37535,0.23962,0.37040,0.03086
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.39607,0.22587,0.36520,0.02643,0.39603,0.22587,0.36520,0.02647,0.39457,0.22557,0.36459,0.02885
0.00000,0.34650,0.26276,0.37942,0.02259,0.34647,0.26276,0.37942,0.02262,0.34519,0.26242,0.37879,0.02489
0.00000,0.42353,0.21435,0.34839,0.01881,0.42349,0.21435,0.34839,0.01885,0.42193,0.21407,0.34781,0.02128
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.48160,0.18439,0.31846,0.03239,0.48155,0.18439,0.31846,0.03243,0.47977,0.18415,0.31792,0.03499
0.00000,0.44104,0.21220,0.33248,0.02565,0.44100,0.21220,0.33248,0.02569,0.43937,0.21192,0.33192,0.02815
0.00000,0.46236,0.18214,0.34057,0.02177,0.46232,0.18214,0.34057,0.02182,0.46061,0.18189,0.34000,0.02434
0.00000,0.50744,0.17096,0.30524,0.03137,0.50739,0.17096,0.30524,0.03141,0.50552,0.17073,0.30473,0.03403
0.00000,0.52462,0.16992,0.28854,0.02778,0.52457,0.16992,0.28854,0.02783,0.52264,0.16970,0.28806,0.03048
0.00000,0.42452,0.21319,0.34854,0.02909,0.42448,0.21319,0.34854,0.02913,0.42291,0.21291,0.34795,0.03157
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.48345,0.20739,0.29353,0.03661,0.48341,0.20739,0.29353,0.03666,0.48162,0.20712,0.29303,0.03921
0.00000,0.46412,0.18853,0.33236,0.02451,0.46407,0.18853,0.33236,0.02455,0.46236,0.18828,0.33180,0.02707
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.43857,0.21776,0.32946,0.01909,0.43853,0.21776,0.32946,0.01913,0.43691,0.21747,0.32891,0.02159
0.00000,0.48480,0.18382,0.31573,0.02660,0.48476,0.18382,0.31573,0.02664,0.48297,0.18357,0.31520,0.02921
0.00000,0.51140,0.18750,0.28460,0.01358,0.51135,0.18750,0.28460,0.01362,0.50946,0.18725,0.28412,0.01624
0.00000,0.49391,0.20395,0.28618,0.02186,0.49387,0.20395,0.28618,0.02190,0.49204,0.20368,0.28570,0.02448
0.00000,0.41222,0.23273,0.34166,0.02181,0.41219,0.23273,0.34166,0.02184,0.41066,0.23243,0.34109,0.02425
0.00000,0.45205,0.19675,0.33658,0.02701,0.45201,0.19675,0.33658,0.02705,0.45034,0.19649,0.33602,0.02955
0.00000,0.42462,0.22522,0.33639,0.02087,0.42458,0.22522,0.33639,0.02091,0.42301,0.22492,0.33583,0.02334
0.00000,0.34655,0.23436,0.40780,0.01283,0.34651,0.23436,0.40780,0.01286,0.34523,0.23405,0.40712,0.01514
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.44327,0.18952,0.35288,0.03374,0.44323,0.18952,0.35288,0.03378,0.44159,0.18927,0.35229,0.03626
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.60796,0.12121,0.25130,0.03299,0.60791,0.12121,0.25130,0.03304,0.60566,0.12105,0.25088,0.03587
0.00000,0.67887,0.12268,0.17667,0.02388,0.67880,0.12268,0.17667,0.02394,0.67630,0.12252,0.17637,0.02691
0.00000,0.65163,0.14249,0.18494,0.03449,0.65157,0.14249,0.18494,0.03455,0.64917,0.14230,0.18462,0.03745
0.00000,0.60660,0.13785,0.23605,0.03657,0.60655,0.13785,0.23605,0.03662,0.60431,0.13767,0.23565,0.03944
0.00000,0.60436,0.11924,0.25699,0.03678,0.60431,0.11924,0.25699,0.03683,0.60208,0.11908,0.25656,0.03965
0.00000,0.61514,0.13953,0.22556,0.02347,0.61508,0.13953,0.22556,0.02352,0.61281,0.13935,0.22518,0.02636
0.00000,0.64966,0.12235,0.20713,0.02672,0.64960,0.12235,0.20713,0.02678,0.64720,0.12219,0.20679,0.02968
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.56892,0.15622,0.25655,0.03584,0.56887,0.15622,0.25655,0.03590,0.56677,0.15601,0.25612,0.03863
0.00000,0.63661,0.14087,0.20207,0.02848,0.63655,0.14087,0.20207,0.02854,0.63420,0.14068,0.20173,0.03141
0.00000,0.51532,0.15297,0.31511,0.03640,0.51528,0.15297,0.31511,0.03644,0.51337,0.15276,0.31458,0.03908
0.00000,0.56464,0.17337,0.24380,0.02058,0.56459,0.17337,0.24380,0.02063,0.56250,0.17315,0.24339,0.02335
0.00000,0.45078,0.23337,0.30123,0.01399,0.45074,0.23337,0.30123,0.01403,0.44908,0.23307,0.30072,0.01651
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.49369,0.13314,0.35728,0.03816,0.49365,0.13314,0.35728,0.03821,0.49182,0.13296,0.35668,0.04081
0.00000,0.47162,0.18134,0.33181,0.03521,0.47158,0.18134,0.33181,0.03526,0.46984,0.18110,0.33125,0.03780
0.00000,0.52719,0.16073,0.29510,0.02212,0.52714,0.16073,0.29510,0.02217,0.52519,0.16052,0.29460,0.02483
0.00000,0.53101,0.16824,0.28363,0.03596,0.53096,0.16824,0.28363,0.03601,0.52900,0.16802,0.28315,0.03867
0.00000,0.57146,0.15605,0.25410,0.02623,0.57141,0.15605,0.25410,0.02628,0.56930,0.15584,0.25367,0.02903
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.55863,0.15668,0.26671,0.02390,0.55858,0.15668,0.26671,0.02395,0.55651,0.15647,0.26627,0.02667
0.00000,0.56086,0.15709,0.26400,0.03250,0.56081,0.15709,0.26400,0.03255,0.55873,0.15688,0.26356,0.03527
0.00000,0.57178,0.17631,0.23349,0.02410,0.57173,0.17631,0.23349,0.02415,0.56962,0.17607,0.23310,0.02689
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.67133,0.15313,0.10459,0.00943,0.67172,0.15293,0.10443,0.00940,0.67082,0.15335,0.10472,0.00958
0.00000,0.68728,0.16592,0.09178,0.00958,0.68767,0.16569,0.09164,0.00956,0.68681,0.16616,0.09190,0.00968
0.00000,0.65597,0.18427,0.09882,0.00953,0.65639,0.18403,0.09867,0.00950,0.65546,0.18453,0.09894,0.00966
0.00000,0.64663,0.17557,0.12652,0.00962,0.64706,0.17535,0.12634,0.00960,0.64613,0.17582,0.12668,0.00972
0.00000,0.67631,0.16697,0.10346,0.00960,0.67671,0.16675,0.10330,0.00957,0.67583,0.16722,0.10359,0.00970
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.63527,0.17053,0.15135,0.00970,0.63572,0.17032,0.15113,0.00968,0.63477,0.17076,0.15153,0.00978
0.00000,0.63518,0.18325,0.13043,0.00963,0.63562,0.18303,0.13025,0.00960,0.63467,0.18351,0.13059,0.00973
0.00000,0.55929,0.25641,0.14851,0.00977,0.55977,0.25614,0.14833,0.00975,0.55875,0.25672,0.14867,0.00984
0.00000,0.67333,0.17914,0.10104,0.00966,0.67374,0.17890,0.10089,0.00964,0.67285,0.17940,0.10118,0.00974
0.00000,0.66198,0.19107,0.10547,0.00971,0.66240,0.19083,0.10531,0.00969,0.66149,0.19135,0.10560,0.00978
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.38878,0.23286,0.36725,0.00997,0.38926,0.23271,0.36692,0.00998,0.38829,0.23308,0.36752,0.00997
0.00000,0.53461,0.20934,0.21822,0.00976,0.53511,0.20913,0.21795,0.00974,0.53407,0.20959,0.21844,0.00983
0.00000,0.62773,0.21713,0.13001,0.00986,0.62818,0.21687,0.12983,0.00985,0.62724,0.21744,0.13017,0.00989
0.00000,0.64373,0.19267,0.12512,0.00974,0.64417,0.19243,0.12494,0.00972,0.64324,0.19294,0.12528,0.00980
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
