NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,567.11987,415.69989,151.42000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,74.24260,41.75120,32.49140,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,74.24260,41.75120,32.49140,0.00000,0.00000,0.00000,0.00000
1.00000,9.10979,0.69040,0.87754,0.52471,25.56177,1.93740,2.46256,1.47478,26.88161,2.04229,2.59495,1.66340,0.00000,74.24260,41.75120,32.49140,75.82121,42.63894,33.18225,3.66289
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,317.36942,235.91811,81.45130,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,91.48801,65.83730,25.65070,0.00000,0.00000,0.00000,0.00000
1.00000,15.63686,2.77940,3.33849,0.78919,10.60036,1.88435,2.26340,0.53601,11.38107,2.02796,2.43501,0.62659,0.00000,53.60660,37.34590,16.26070,54.29869,37.82806,16.47063,1.95179
1.00000,6.47175,1.31841,1.99950,0.37967,1.38470,0.28211,0.42786,0.08137,2.90611,0.59349,0.89977,0.18447,0.00000,16.64320,12.13680,4.50640,16.92920,12.34537,4.58384,0.64551
