NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,686.03461,555.18292,130.85170,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85081,55.76019,25.09063,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.85081,55.76019,25.09063,0.00000,0.00000,0.00000,0.00000
0.00000,4.59619,0.63761,1.36511,5.70262,22.61175,3.13262,6.75019,28.43159,11.93760,1.77785,3.64412,15.59097,0.00000,80.85081,55.76019,25.09063,106.17822,73.22768,32.95054,49.72519
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,386.23920,315.07742,71.16177,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,109.80583,87.92773,21.87811,0.00000,0.00000,0.00000,0.00000
0.00000,8.22098,4.46606,5.95537,9.86795,8.85266,4.80279,6.44573,10.80616,4.52753,2.64050,3.37096,5.65392,0.00000,63.47016,49.87728,13.59289,75.61062,59.41771,16.19291,26.32804
0.00000,3.47023,2.35878,3.81831,4.60537,1.23300,0.83697,1.36361,1.66455,1.09337,0.79785,1.23648,1.50347,0.00000,20.08796,16.20877,3.87919,23.98200,19.35083,4.63117,7.77339
