DI,COUNTRY_CODE,NUTS_LEVEL,NUTS_CODE,NDW_CP1,NDW_CP2,NDW_CP3,NDW_CP4,NDW_CP5,NDW_CP6,NDW_CP7,NDW_CP8,NDW_CP9,NDW_RES1,NDW_RES2,NDW_RES3,NDW_NRES,NDW_total,GFA_RES,GFA_NRES,Energy_RES,Energy_NRES
0.0000,276.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.2957,64.1150,17735.5684,9195.4014
0.0000,276.0000,3.0000,0.0000,21.8600,9.9364,19.8727,15.8982,9.0606,9.0606,8.1780,3.0668,3.0668,13999.8652,2645.5469,31160.2695,218.3148,48024.0000,4.0103,2.3732,555.0079,352.2996
0.0000,276.0000,3.0000,0.0000,17.5396,17.5396,21.4373,16.5652,9.0095,9.0095,5.9328,1.9776,0.9888,30076.7871,6317.0732,95469.3516,289.7838,132153.0000,10.3665,7.0410,1481.5198,1062.1732
0.0000,276.0000,3.0000,0.0000,17.5932,12.7062,19.5479,19.5479,7.7535,7.7535,9.0587,3.0196,3.0196,35714.0586,10560.4551,68318.1016,427.3836,115020.0000,9.2726,5.3695,1296.3645,794.9019
0.0000,276.0000,3.0000,0.0000,11.0324,13.0383,24.0707,18.0531,9.1462,9.1462,11.3763,2.0684,2.0684,16976.9141,3586.9458,20341.8203,203.3186,41109.0000,3.5494,2.0077,486.8688,296.3553
0.0000,276.0000,3.0000,0.0000,17.6094,9.7830,15.6528,14.6745,11.4905,11.4905,13.2049,4.0630,2.0315,45322.2773,10259.2930,11793.3760,931.0526,68306.0000,7.0792,2.8502,913.2297,397.9198
0.0000,276.0000,3.0000,0.0000,10.9900,6.9936,14.9864,15.9855,12.9776,12.9776,15.6807,5.2269,4.1815,48867.4336,13985.5527,25295.9473,795.0682,88944.0000,9.1936,3.6765,1137.3364,512.5643
0.0000,276.0000,3.0000,0.0000,13.8768,7.9296,13.8768,16.8504,12.8842,12.8842,14.4654,4.1330,3.0997,53361.3047,15984.8320,21808.7227,1375.1412,92530.0000,8.4259,3.9170,1108.5986,561.3679
0.0000,276.0000,3.0000,0.0000,10.9747,6.9839,15.9632,17.9586,14.1959,14.1959,12.4596,4.1532,3.1149,55122.0234,17176.5352,37797.0742,953.3597,111049.0000,9.8990,4.1817,1257.6451,589.1731
0.0000,276.0000,3.0000,0.0000,7.6489,5.7366,14.3416,21.9905,13.6641,13.6641,13.9720,4.9900,3.9920,71523.1250,18016.1875,52624.6523,912.0262,143076.0000,14.4270,6.3274,1817.4388,897.6839
0.0000,276.0000,3.0000,0.0000,11.3168,7.2016,16.4608,17.4896,11.9558,11.9558,16.1044,5.3681,2.1473,35860.1367,10426.7646,16158.4688,551.6284,62997.0000,6.4165,2.4256,791.5399,334.3873
0.0000,276.0000,3.0000,0.0000,12.2214,8.1476,16.2952,16.2952,11.8360,11.8360,15.9331,4.2488,3.1866,75817.3125,21421.0137,31543.0898,1266.5917,130048.0000,13.6714,6.1067,1726.4434,869.2175
0.0000,276.0000,3.0000,0.0000,19.7265,7.8906,11.8359,13.8086,11.5373,11.5373,15.4329,5.1443,3.0866,56328.7578,17987.9590,17839.7344,895.5495,93052.0000,10.1313,4.0922,1272.4462,571.6675
0.0000,276.0000,3.0000,0.0000,5.9745,4.9788,10.9533,19.9151,15.4857,15.4857,18.8356,5.2321,3.1393,66487.3984,15749.5195,37917.8828,1005.2131,121160.0000,12.7838,5.6486,1598.3226,802.4890
0.0000,276.0000,3.0000,0.0000,18.7074,8.8614,14.7690,17.7228,10.2669,10.2669,13.2775,4.0854,2.0427,36898.5195,9748.0596,16169.8232,909.5983,63726.0000,6.6238,2.8904,861.0513,409.7926
0.0000,276.0000,3.0000,0.0000,6.9219,5.9331,12.8550,18.7880,15.3245,15.3245,15.5332,5.1777,4.1422,58326.5586,15096.9551,32726.7109,683.7697,106834.0000,11.4455,5.2063,1431.7626,743.4086
0.0000,276.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.9424,44.6869,13632.0137,6372.9824
0.0000,276.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.9424,44.6869,13632.0137,6372.9824
0.0000,276.0000,3.0000,0.0000,19.8734,14.4534,4.5167,9.0334,17.6066,17.6066,12.2127,2.8183,1.8789,20746.0996,7946.8330,84978.9609,379.1061,114051.0000,8.7577,5.1610,1219.3794,765.7603
0.0000,276.0000,3.0000,0.0000,20.3668,10.6683,7.7588,8.7287,18.7001,18.7001,12.0618,2.0103,1.0052,9916.8057,4438.9185,46721.7539,195.5193,61273.0000,4.2380,2.1165,576.5778,306.7344
0.0000,276.0000,3.0000,0.0000,14.6683,15.5311,4.3142,11.2169,19.0574,19.0574,9.8723,3.5899,2.6924,10765.7314,4083.9949,43844.0273,117.2449,58811.0000,4.4081,2.6875,623.4792,400.4138
0.0000,276.0000,3.0000,0.0000,10.1717,10.1717,5.5482,14.7952,21.4647,21.4647,12.5288,2.8913,0.9638,5308.5967,3254.8337,13144.6045,142.9655,21851.0000,1.6302,0.8818,232.9969,129.3708
0.0000,276.0000,3.0000,0.0000,23.6927,18.2252,3.6450,4.5563,15.4542,15.4542,14.2293,2.8459,1.8972,7682.2959,2647.1958,24014.1309,135.3791,34479.0000,2.7835,1.4700,382.4022,214.8852
0.0000,276.0000,3.0000,0.0000,16.9735,11.6135,7.1467,10.7201,17.4581,17.4581,12.1096,3.7260,2.7945,20682.1758,12459.3311,12103.0693,400.4213,45645.0000,4.5670,1.9048,605.7623,267.6830
0.0000,276.0000,3.0000,0.0000,19.4919,18.5637,10.2100,10.2100,14.5525,14.5525,9.5534,1.9107,0.9553,17600.5371,8475.8594,18872.2891,309.3159,45258.0000,3.9434,1.7559,564.3156,249.8808
0.0000,276.0000,3.0000,0.0000,25.0701,14.3258,7.1629,7.1629,15.2508,15.2508,11.1366,2.7841,1.8561,23028.6445,11554.8057,18295.4414,402.1126,53281.0000,4.8570,2.0341,645.1310,286.0927
0.0000,276.0000,3.0000,0.0000,24.1494,13.9324,11.1459,9.2882,14.5303,14.5303,9.5566,1.9113,0.9557,21704.0371,7706.1274,12223.6396,338.1953,41972.0000,3.7482,1.4451,490.9612,200.0527
0.0000,276.0000,3.0000,0.0000,23.1214,16.6474,7.3988,7.3988,14.5628,14.5628,13.4300,1.9186,0.9593,27609.0410,18094.2188,18244.9707,544.7746,64493.0000,5.8784,2.5183,823.3480,355.7247
0.0000,276.0000,3.0000,0.0000,25.9448,14.3144,5.3679,6.2625,15.2232,15.2232,13.9453,2.7891,0.9297,26564.5566,15506.2744,28346.0430,482.1268,70899.0000,6.2307,2.7036,861.9447,382.9108
0.0000,276.0000,3.0000,0.0000,21.7970,15.4396,8.1739,9.9903,14.3014,14.3014,11.2916,2.8229,1.8819,18747.0508,6156.4946,9527.5752,257.8791,34689.0000,3.3402,1.2698,429.6267,175.1164
0.0000,276.0000,3.0000,0.0000,25.5726,14.1090,7.9363,6.1727,13.9419,13.9419,13.7441,2.7488,1.8325,13995.1162,10212.9502,7169.0898,285.8463,31663.0000,3.0874,1.2406,411.0941,173.0917
0.0000,276.0000,3.0000,0.0000,25.7530,16.2148,5.7229,9.5381,12.4826,12.4826,12.8599,2.9677,1.9784,20116.9824,14157.0400,25829.0273,449.9479,60553.0000,4.9974,2.2695,724.3857,324.0147
0.0000,276.0000,3.0000,0.0000,28.3052,14.6406,5.8562,5.8562,11.4824,11.4824,17.2913,3.0514,2.0343,19234.6016,8755.1172,13359.4258,346.8542,41696.0000,3.8663,1.5469,515.0978,215.7817
0.0000,276.0000,3.0000,0.0000,27.5412,19.2788,7.3443,6.4263,12.1189,12.1189,12.3269,1.8965,0.9482,10592.3652,9743.7109,10857.4961,240.4269,31434.0000,2.6990,1.1629,398.9884,164.5314
0.0000,276.0000,3.0000,0.0000,25.1223,17.0473,10.7667,8.0750,13.0294,13.0294,9.2356,1.8471,1.8471,20640.5352,14838.8086,24988.9102,478.7463,60947.0000,5.1293,2.2103,725.6841,312.5691
0.0000,276.0000,3.0000,0.0000,27.5970,10.6827,7.1218,8.9023,14.0672,14.0672,12.9402,2.7729,1.8486,18188.2559,9576.5879,14809.9639,347.1956,42922.0000,3.9081,1.6090,519.8373,225.7067
0.0000,276.0000,3.0000,0.0000,33.1137,15.1377,6.6227,5.6766,12.4014,12.4014,11.7172,1.9529,0.9764,18085.7441,11921.8037,14511.1904,468.2614,44987.0000,3.9239,1.6953,566.7906,239.8497
0.0000,276.0000,3.0000,0.0000,34.7351,15.4378,8.6838,5.7892,10.2129,10.2129,11.9427,1.9904,0.9952,20583.9824,14196.0762,22614.3789,510.5583,57905.0000,4.8607,1.9120,656.5347,265.7223
0.0000,276.0000,3.0000,0.0000,31.6059,15.3241,7.6620,8.6198,12.4993,12.4993,8.8422,1.9649,0.9825,17311.4570,8827.3076,30099.0430,355.1928,56593.0000,4.3254,1.7739,587.5129,248.4880
0.0000,276.0000,3.0000,0.0000,23.1281,21.2007,4.8184,7.7094,12.5750,12.5750,14.9946,1.9993,0.9996,4665.2163,3067.0103,16589.6680,90.1058,24412.0000,1.8653,0.9592,272.8770,139.7511
0.0000,276.0000,3.0000,0.0000,16.8250,15.9395,8.8553,9.7408,15.1072,15.1072,13.8188,2.7638,1.8425,26739.5645,19212.4453,15834.7949,448.1960,62235.0000,5.8979,2.3590,797.2837,328.8493
0.0000,276.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,276.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,276.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,233.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.1010,17.7910,7944.6143,3680.9373
0.0000,233.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.1010,17.7910,7944.6143,3680.9373
0.0000,233.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.1010,17.7910,7944.6143,3680.9373
0.0000,233.0000,3.0000,0.0000,4.2621,9.5896,8.5241,20.2448,19.7430,19.7430,3.7670,4.7088,9.4176,53501.9062,6697.6069,205224.4688,476.0184,265900.0000,19.8758,10.2818,3154.2783,2352.2720
0.0000,233.0000,3.0000,0.0000,11.6209,15.8466,9.5080,16.9031,16.6016,16.6016,4.6136,2.7682,5.5364,39891.1484,1965.7394,36877.8672,331.2403,79066.0000,5.9904,1.4826,1006.5938,250.4103
0.0000,233.0000,3.0000,0.0000,8.3462,17.7356,9.3894,18.7789,19.3752,19.3752,3.4998,0.8749,2.6248,32881.3516,1141.1689,32632.4492,179.0346,66834.0000,5.1065,1.2273,889.5784,203.2253
0.0000,233.0000,3.0000,0.0000,1.0998,3.2995,16.4977,29.6958,22.5309,22.5308,3.4764,0.0000,0.8691,11849.5918,562.8824,66960.0234,41.5115,79414.0000,4.7993,1.3105,755.5826,235.3826
0.0000,233.0000,3.0000,0.0000,11.4927,16.7166,8.3583,16.7166,18.4113,18.4113,3.5975,1.7987,4.4968,71285.6719,4004.3401,82886.2969,355.6830,158532.0000,12.3290,3.4889,2138.5815,639.6476
0.0000,233.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,233.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,233.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,372.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.3740,69.4350,27699.3594,9694.0195
0.0000,372.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.3740,69.4350,27699.3594,9694.0195
0.0000,372.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.8360,13.3959,7583.6855,1682.5798
0.0000,372.0000,3.0000,0.0000,10.4118,7.2882,6.2471,6.2471,12.8509,12.8509,14.0758,17.8293,12.1990,234389.0625,3459.3127,9049.2021,1072.6801,247970.2656,20.8653,5.3598,3240.1143,656.0417
0.0000,372.0000,3.0000,0.0000,10.2289,7.1602,7.1602,6.1373,11.5574,11.5574,13.8595,19.4034,12.9356,112924.9141,1034.4958,5273.5605,596.2441,119829.2109,10.2937,2.9378,1598.4500,374.3418
0.0000,372.0000,3.0000,0.0000,7.2049,8.2341,7.2049,6.1756,13.8038,13.8038,14.8334,17.6146,11.1250,195772.0000,3093.2681,10972.6797,976.0866,210814.0469,17.6779,5.0984,2745.1206,652.1959
0.0000,372.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.5380,56.0391,20115.6777,8011.4404
0.0000,372.0000,3.0000,0.0000,8.4335,8.4335,12.6502,10.5418,13.0181,13.0181,13.1852,12.2434,8.4762,404997.9375,5371.1504,121402.1406,2899.1091,534670.3750,50.3726,30.8196,7822.2578,4677.3438
0.0000,372.0000,3.0000,0.0000,7.4050,5.2893,5.2893,6.3472,13.0014,13.0014,18.1473,20.0576,11.4615,187199.6875,2326.5237,13989.8242,962.9742,204479.0156,18.5142,5.9787,2875.0239,793.6428
0.0000,372.0000,3.0000,0.0000,10.3751,8.3001,7.2626,8.3001,12.8226,12.8226,14.9272,14.9272,10.2624,157780.8438,2196.6504,8952.6943,980.4262,169910.6094,14.2914,4.6172,2219.3569,612.9485
0.0000,372.0000,3.0000,0.0000,12.6150,7.3588,7.3588,6.3075,11.8797,11.8797,14.2002,17.0402,11.3602,210172.6406,2541.7241,8461.2578,1421.6763,222597.2969,18.9475,5.4508,2942.3647,696.6747
0.0000,372.0000,3.0000,0.0000,12.4397,7.2565,8.2931,7.2565,12.8156,12.8156,13.9725,14.9040,10.2465,281950.2500,4445.0308,17465.4922,2023.0378,305883.8125,27.4115,9.1738,4256.6724,1230.8293
0.0000,372.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,372.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,372.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,446.5509,245.3219,50052.7852,14189.0664
0.0000,300.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0111,69.4681,14572.5791,3999.3489
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0111,69.4681,14572.5791,3999.3489
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.2176,10.9565,2378.2349,627.0628
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4499,8.7219,2068.0588,491.0139
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.9346,18.1795,3691.5833,1052.3105
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0067,9.9399,2018.3115,575.3333
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.1982,10.0452,2039.7755,581.4517
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6267,3.0644,742.8060,171.7483
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5766,8.5606,1633.8092,500.4271
0.0000,300.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.2069,36.7581,5067.0884,2239.4570
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3082,5.5319,1043.3221,323.9382
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6905,2.7407,525.7581,160.0914
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9664,1.2963,220.4250,77.0059
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6505,1.4948,297.1400,86.8408
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9838,14.5960,1343.2229,920.4951
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1475,7.9638,689.0259,504.2726
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8363,6.6322,654.1980,416.2225
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.9149,16.6290,2680.5437,995.0246
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5536,8.0540,1182.9045,487.2800
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8482,2.2843,431.3640,133.7380
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3054,2.1676,370.4898,128.6800
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2077,4.1243,695.7843,245.3273
0.0000,300.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.9684,72.0251,16585.3809,4077.6875
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.0219,12.7597,3252.9790,707.7290
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2415,3.0926,811.6765,170.4393
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7432,2.1289,531.6092,118.5720
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9138,1.9980,550.7642,108.8526
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9774,1.5984,557.9472,81.6602
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1461,3.9430,800.9815,228.2050
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3505,47.2731,9903.0117,2722.2156
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8506,2.7403,655.7447,153.9461
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.9180,29.8979,5483.1001,1758.0239
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7245,1.6173,417.4725,89.4280
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5695,2.9237,624.3198,167.7967
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4235,2.7408,720.0161,151.0542
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6680,3.5228,859.4426,197.1829
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1964,3.8315,1142.9178,204.7837
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.4738,4.8270,1622.3439,249.4451
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2672,3.1545,1038.7649,164.0438
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4239,0.8443,271.7112,44.2332
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7827,0.8269,311.8687,41.1680
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.1214,7.1653,1807.0468,398.2968
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8486,2.7554,543.4483,160.2276
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9053,1.3001,213.5468,77.6176
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3684,3.1098,1050.0515,160.4516
0.0000,300.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.3660,67.0706,13827.7383,3872.5732
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4092,16.2429,3296.4109,940.3170
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1053,4.5405,1132.6216,252.9788
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6958,6.3055,1198.8253,368.7650
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6090,5.3982,964.9626,318.5732
0.0000,300.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5566,7.5013,1071.1538,455.3162
0.0000,300.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1241,1.6843,125.9828,107.5855
