DI,COUNTRY_CODE,NUTS_LEVEL,NUTS_CODE,NDW_CP1,NDW_CP2,NDW_CP3,NDW_CP4,NDW_CP5,NDW_CP6,NDW_CP7,NDW_CP8,NDW_CP9,NDW_RES1,NDW_RES2,NDW_RES3,NDW_NRES,NDW_total,GFA_RES,GFA_NRES,Energy_RES,Energy_NRES
0.0000,56.0000,3.0000,0.0000,3.4036,7.4879,10.8915,9.5301,18.3421,18.5873,15.8787,7.3286,8.5501,114350.2500,6489.5020,58769.3984,4249.8442,183859.0000,17.5789,7.9963,2662.4839,1141.7476
0.0000,56.0000,3.0000,0.0000,2.5098,4.3922,8.1570,8.7844,21.2590,21.6248,17.2101,6.8840,9.1787,70848.8672,3603.8879,26234.4551,2353.7905,103041.0000,9.5963,3.4540,1453.4751,459.4835
0.0000,56.0000,3.0000,0.0000,7.6813,7.6813,9.7762,9.7762,17.3632,17.6311,16.2991,6.2689,7.5227,59663.8945,4115.1914,22407.7461,2268.1689,88455.0000,8.3010,2.8331,1257.2610,369.7427
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.1653,26.0923,9718.4697,3610.9573
0.0000,56.0000,3.0000,0.0000,11.5868,11.5868,10.8626,8.6901,14.9308,15.1688,14.2341,5.1760,7.7641,93296.1406,3329.6831,29282.0195,3109.1584,129017.0000,12.2718,4.3682,1858.7052,578.7649
0.0000,56.0000,3.0000,0.0000,9.0337,10.4235,9.0337,8.3388,17.1593,17.4213,14.9163,6.2151,7.4581,65991.9688,2371.4663,19539.1172,1848.4449,89751.0000,8.3171,2.8322,1259.7115,369.1858
0.0000,56.0000,3.0000,0.0000,10.7598,12.1944,7.8905,10.0425,14.8045,15.0161,15.2829,6.3679,7.6414,29014.3203,937.2348,7405.7974,1055.6459,38413.0000,3.5970,1.2294,544.8378,160.4660
0.0000,56.0000,3.0000,0.0000,18.1743,9.8444,8.3299,9.8444,13.9028,14.0597,13.6023,5.4409,6.8012,153415.4844,6591.3447,100993.5312,5890.6602,266891.0000,24.3990,11.6399,3695.3892,1681.9629
0.0000,56.0000,3.0000,0.0000,19.4905,12.7438,8.2460,7.4963,13.7734,13.9556,12.1472,5.3987,6.7484,42746.5117,1037.2633,8905.5977,1260.6248,53950.0000,5.4231,1.9110,821.3110,252.2006
0.0000,56.0000,3.0000,0.0000,9.1150,9.8161,7.7127,8.4138,17.3095,17.5265,16.3076,6.2722,7.5266,71977.9219,2554.9370,31018.8535,2541.2844,108093.0000,10.1584,4.1128,1538.5151,568.3781
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0897,25.1853,7283.6914,3718.2561
0.0000,56.0000,3.0000,0.0000,9.0550,10.5642,10.5642,11.3187,16.7895,16.9527,13.7532,5.5013,5.5013,172789.6562,12080.8633,69049.7109,7370.7666,261291.0000,26.3304,15.2914,3987.9626,2305.8811
0.0000,56.0000,3.0000,0.0000,11.3051,9.0440,10.5514,9.7977,15.3710,15.5076,16.2419,5.4140,6.7674,149846.4375,6666.0239,68992.2266,6184.3188,231689.0000,21.7602,9.8928,3295.7290,1412.3746
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9116,21.7408,8316.8643,2984.3176
0.0000,56.0000,3.0000,0.0000,9.9575,7.8237,7.8237,10.6687,17.6011,17.8701,15.4119,6.4216,6.4216,77008.2734,3786.2673,80654.4688,4502.9795,165952.0000,13.1621,5.7472,1993.5560,811.6268
0.0000,56.0000,3.0000,0.0000,7.1812,22.2618,7.1812,6.4631,14.8600,15.1234,12.8234,6.4117,7.6941,18018.4434,463.7407,3031.6943,534.1215,22048.0000,2.0938,0.7091,317.1446,92.2998
0.0000,56.0000,3.0000,0.0000,6.6151,27.9304,5.1451,5.8801,15.1044,15.3692,11.9779,6.6544,5.3235,38151.1406,814.0852,7615.7583,1274.0175,47855.0000,4.6487,1.6463,704.1103,217.8131
0.0000,56.0000,3.0000,0.0000,10.3228,12.5348,10.3228,9.5855,16.4573,16.6689,13.3933,5.3573,5.3573,95845.0547,2039.2554,29356.0840,2899.6077,130140.0000,12.9560,5.4377,1962.3149,759.6221
0.0000,56.0000,3.0000,0.0000,5.6666,6.3749,7.0833,13.4582,18.8883,19.0880,15.3603,6.4001,7.6802,33050.1328,3128.7725,92430.1016,1912.9946,130522.0000,7.9576,2.6773,1205.2677,347.4958
0.0000,56.0000,3.0000,0.0000,7.0738,14.8549,8.4885,8.4885,15.9680,16.1792,16.3614,6.2929,6.2929,50212.8047,1073.1182,12787.9951,2016.0814,66090.0000,6.5373,2.7428,990.0837,382.9691
0.0000,56.0000,3.0000,0.0000,10.7757,8.7553,7.4083,7.4083,18.1529,18.4858,14.5069,7.2534,7.2534,32362.5000,760.8047,5495.7202,981.9749,39601.0000,3.9904,1.5185,604.4282,205.9042
0.0000,56.0000,3.0000,0.0000,3.8390,7.0382,5.7585,8.9577,19.0601,19.3812,18.5627,10.4415,6.9610,16221.7803,1024.7404,47324.6133,767.8668,65339.0000,3.5648,1.2607,539.9590,166.5856
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.4572,61.1404,24908.5586,8223.8740
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6065,7.9188,2515.1643,1144.0665
0.0000,56.0000,3.0000,0.0000,19.2364,6.1556,6.1556,6.9251,15.5747,15.6055,16.5530,6.8971,6.8971,105272.2578,8173.2515,53342.3633,4920.1128,171708.0000,16.6065,7.9188,2515.1643,1144.0665
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.3650,21.1532,9294.3320,2770.0703
0.0000,56.0000,3.0000,0.0000,40.9182,8.8255,5.6162,4.0116,9.9138,10.0346,10.3400,4.4314,5.9086,30607.2422,1368.8046,5623.5815,1461.3704,39061.0000,3.8030,1.1997,575.9839,151.6564
0.0000,56.0000,3.0000,0.0000,42.7460,7.5434,9.2197,6.7053,10.0045,10.0528,6.8641,3.4321,3.4321,132719.9375,9465.6826,55841.1445,6500.2310,204527.0000,20.4220,7.2692,3093.0784,963.1886
0.0000,56.0000,3.0000,0.0000,38.0277,9.7092,8.0910,6.4728,11.4993,11.6517,6.4659,3.2330,4.8495,87269.6172,4459.1074,30468.6836,3608.6038,125806.0000,12.1986,4.2928,1847.5406,566.5162
0.0000,56.0000,3.0000,0.0000,16.7317,29.4796,6.3740,5.5772,11.2313,11.3193,8.9017,4.4508,5.9345,25965.2715,708.0302,6013.8228,2279.8782,34967.0000,3.3008,1.1711,499.9547,155.0248
0.0000,56.0000,3.0000,0.0000,38.6128,8.2155,6.5724,5.7508,9.8303,9.8480,10.5851,4.5365,6.0486,60923.4102,2935.1780,17131.7754,1869.6375,82860.0000,8.0307,2.6253,1216.2595,336.8535
0.0000,56.0000,3.0000,0.0000,42.7720,6.4562,4.8421,4.8421,11.3549,11.4430,9.1449,4.5724,4.5724,56121.3477,2615.4058,9999.6396,1750.6094,70487.0000,6.9129,2.0174,1047.0635,246.3126
0.0000,56.0000,3.0000,0.0000,36.3604,15.2206,6.7647,5.0735,10.0333,10.0482,8.2496,3.2998,4.9497,48171.0781,2885.7805,16959.7617,2335.3765,70352.0000,6.6979,2.5765,1014.4516,350.5193
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.1879,18.9993,7752.9370,2554.1565
0.0000,56.0000,3.0000,0.0000,36.2956,6.1780,5.4057,5.4057,12.6445,12.8277,9.9133,5.6648,5.6648,36099.2109,2735.0811,8070.1353,1375.5697,48280.0000,5.0181,1.6319,760.0879,208.8528
0.0000,56.0000,3.0000,0.0000,28.0003,11.5295,11.5295,9.8825,11.4580,11.5129,8.0436,3.2174,4.8262,165397.3438,15895.5742,110067.4688,7365.5879,298726.0000,29.1816,11.6002,4419.8110,1594.4165
0.0000,56.0000,3.0000,0.0000,30.8227,7.5177,5.2624,4.5106,12.4599,12.6447,13.3910,6.6955,6.6955,23850.2949,1775.5997,6334.6934,983.4132,32944.0000,3.1955,0.9751,484.0217,121.5880
0.0000,56.0000,3.0000,0.0000,31.6829,7.7275,6.1820,6.1820,14.0051,14.1576,11.4645,4.2992,4.2992,54470.1250,7927.2583,31808.1504,3270.4683,97476.0000,10.0486,3.4841,1521.9237,457.3141
0.0000,56.0000,3.0000,0.0000,14.7687,5.6262,9.1425,7.0327,18.7533,19.0680,15.3653,5.1218,5.1218,21587.4883,3224.3787,8642.3594,1409.7695,34864.0000,3.7442,1.3069,567.0922,171.9853
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1175,4.5551,1986.7797,598.1369
0.0000,56.0000,3.0000,0.0000,21.2996,9.1284,9.8891,6.8463,10.9872,11.0821,13.3771,8.0262,9.3640,16551.6777,1028.5161,8819.6309,602.1760,27002.0000,2.6263,0.9892,397.7646,133.7109
0.0000,56.0000,3.0000,0.0000,20.9474,6.2842,10.4737,4.1895,14.6479,14.9619,13.6283,6.1947,8.6725,16051.9268,1281.8674,4088.9033,952.3011,22375.0000,2.1732,0.7447,329.1461,97.3878
0.0000,56.0000,3.0000,0.0000,26.1142,6.7392,8.4239,7.5815,13.2717,13.1853,12.3421,6.1710,6.1710,23010.9336,1830.9768,4892.9414,1224.1495,30959.0000,2.9538,1.0615,447.4315,141.1574
0.0000,56.0000,3.0000,0.0000,28.7820,7.3800,6.6420,5.9040,13.6107,13.8184,10.6057,6.6286,6.6286,22062.8301,1868.3838,4802.7031,1210.0835,29944.0000,3.0358,1.0826,459.7959,143.5543
0.0000,56.0000,3.0000,0.0000,32.8908,6.8841,7.6490,6.1192,12.6064,12.8191,9.8146,5.6084,5.6084,18176.0312,1356.0499,3564.8625,881.0566,23978.0000,2.3284,0.6759,352.6416,82.3276
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.1794,8.5139,3359.3459,1157.4425
0.0000,56.0000,3.0000,0.0000,32.9470,6.4287,5.6251,7.2323,12.8058,12.8396,10.3234,5.8991,5.8991,40895.9023,3046.8010,9661.9727,2931.3245,56536.0000,5.3383,1.7316,808.5079,221.4049
0.0000,56.0000,3.0000,0.0000,32.5758,6.3563,6.3563,7.1508,12.7900,12.8843,10.2137,5.8364,5.8364,83107.3359,6857.5640,41087.4844,3952.6194,135005.0000,13.6902,5.8346,2073.5310,818.5486
0.0000,56.0000,3.0000,0.0000,38.2704,4.6862,3.1241,6.2482,14.2029,14.3860,8.8072,4.4036,5.8714,25943.5254,1747.0536,3391.8887,1531.5325,32614.0000,3.1518,0.9490,477.3068,117.4902
0.0000,56.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7582
0.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7582
0.0000,56.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1482,0.0000,26.7582
0.0000,100.0000,0.0000,0.0000,1.5000,9.0000,16.9000,17.2000,21.4000,18.7000,6.8000,2.4000,6.2000,1745586.0000,271185.0000,1866039.0000,0.0000,3882810.0000,178.5295,93.7938,24594.8398,10976.7920
0.0000,100.0000,1.0000,0.0000,1.8000,10.6000,18.5000,16.8000,20.3000,16.9000,6.4000,2.3000,6.3000,1056661.0000,111832.0000,904408.0000,0.0000,2072901.0000,91.8823,38.9191,12658.0342,4101.0229
0.0000,100.0000,2.0000,0.0000,1.7000,15.7000,25.9000,17.6000,18.5000,14.5000,4.1000,0.8000,1.2000,326205.0000,24592.0000,157007.0000,0.0000,507804.0000,22.1314,7.8348,3048.8853,732.9046
0.0000,100.0000,3.0000,0.0000,2.9607,16.3388,25.8790,22.3699,14.3445,14.1372,3.0644,0.3482,0.5572,45001.2969,2717.6138,19678.0938,0.0000,67397.0000,2.8021,0.9162,386.0361,80.2986
0.0000,100.0000,3.0000,0.0000,1.4738,17.0538,29.4756,19.0539,15.0250,14.9407,2.1709,0.3722,0.4342,65738.3594,5942.9907,19150.6484,0.0000,90832.0000,3.9031,1.2934,537.6971,114.6960
0.0000,100.0000,3.0000,0.0000,1.2887,13.6388,29.3181,18.9010,16.7420,16.6034,2.4490,0.3971,0.6619,73520.6406,4673.7275,31879.6387,0.0000,110074.0000,4.9712,1.7221,684.8672,158.4145
0.0000,100.0000,3.0000,0.0000,0.9344,14.8469,28.4479,18.2731,15.8882,15.8583,3.4944,0.8008,1.4560,91041.8359,5210.8066,49178.3516,0.0000,145431.0000,6.3618,2.5034,876.4272,252.2906
0.0000,100.0000,3.0000,0.0000,3.4432,22.9190,23.3494,16.2478,15.1948,15.0469,2.5099,0.5427,0.7462,66139.0234,7145.6162,20785.3652,0.0000,94070.0000,4.0928,1.3989,563.8575,127.2065
0.0000,100.0000,2.0000,0.0000,3.5000,13.5000,18.7000,18.2000,21.4000,16.5000,4.5000,1.0000,2.7000,254591.0000,21166.0000,187797.0000,0.0000,463554.0000,20.7142,8.4387,2853.6348,869.0548
0.0000,100.0000,3.0000,0.0000,6.3706,20.4076,19.4358,15.3327,15.5500,15.4074,3.2351,1.0258,3.2351,84757.3438,7270.4990,51387.1562,0.0000,143415.0000,6.2444,2.6423,860.2877,278.2289
0.0000,100.0000,3.0000,0.0000,5.5199,18.1052,18.1052,19.2091,16.7246,16.5060,3.6822,0.6904,1.4575,40251.7734,6528.5938,32176.6367,0.0000,78957.0000,3.6383,1.2869,501.2037,120.3560
0.0000,100.0000,3.0000,0.0000,1.6602,9.1310,18.3658,18.5733,22.4590,22.4445,4.4046,0.9113,2.0504,63363.0586,4080.7927,56937.1445,0.0000,124381.0000,5.6590,2.5119,779.5887,271.6598
0.0000,100.0000,3.0000,0.0000,1.9968,10.6495,26.1800,25.6254,16.1801,15.9354,2.2212,0.3366,0.8750,42489.3164,2376.0566,14685.6289,0.0000,59551.0000,2.7099,1.0573,373.3167,106.0320
0.0000,100.0000,3.0000,0.0000,1.7355,10.8466,22.8864,26.7912,17.0415,16.8704,2.3928,0.4786,0.9571,38635.3828,2167.9888,16446.6309,0.0000,57250.0000,2.4626,0.9394,339.2378,92.7782
0.0000,100.0000,2.0000,0.0000,1.3000,8.3000,15.1000,15.7000,21.6000,18.6000,8.6000,3.3000,7.4000,226298.0000,26038.0000,244072.0000,0.0000,496408.0000,22.5884,11.2827,3111.8491,1292.0103
0.0000,100.0000,3.0000,0.0000,0.9766,5.9684,10.6346,14.3242,21.4866,21.4178,10.4150,4.6289,10.1479,91003.7734,12861.9922,139368.2188,0.0000,243234.0000,11.0696,6.7549,1524.9989,836.0530
0.0000,100.0000,3.0000,0.0000,0.8486,5.0913,24.1839,18.8804,19.0317,18.9688,6.3310,1.9160,4.7483,58074.5547,5038.8667,36607.5781,0.0000,99721.0000,4.4405,1.8412,611.7721,191.6555
0.0000,100.0000,3.0000,0.0000,2.6762,14.6653,17.8767,21.3022,18.9765,18.8561,3.2694,0.6687,1.7090,50090.6484,6820.7134,31514.6387,0.0000,88426.0000,4.0743,1.6192,561.2721,164.2437
0.0000,100.0000,3.0000,0.0000,2.5506,17.7478,22.5302,17.5353,17.1572,17.0563,3.4441,0.5129,1.4656,42747.1641,3180.7075,19099.1270,0.0000,65027.0000,3.0039,1.0665,413.8058,100.0581
0.0000,100.0000,2.0000,0.0000,0.9000,6.1000,14.8000,16.0000,20.0000,17.9000,7.9000,3.7000,12.6000,249567.0000,40036.0000,315532.0000,0.0000,605135.0000,26.4488,11.3630,3643.6658,1207.0519
0.0000,100.0000,3.0000,0.0000,0.6790,5.0924,11.8823,13.6930,15.4591,15.3170,8.7626,6.0302,23.0843,87025.1875,23202.4492,158537.3594,0.0000,268765.0000,11.1899,5.2726,1541.5835,587.6365
0.0000,100.0000,3.0000,0.0000,2.0894,6.9993,19.7444,18.9087,21.3853,21.3588,5.3121,1.5064,2.6957,54772.7344,6921.2510,29803.0137,0.0000,91497.0000,4.0865,1.5773,562.9428,156.8987
0.0000,100.0000,3.0000,0.0000,0.7239,7.7557,21.8193,20.9921,20.8680,20.8572,4.6559,0.8261,1.5019,40573.9023,4248.8174,26346.2812,0.0000,71169.0000,3.0373,1.1257,418.4283,108.9157
0.0000,100.0000,3.0000,0.0000,0.8156,8.0536,16.9228,19.5734,22.7011,22.7445,5.4053,1.2355,2.5482,85557.7031,8829.1611,79317.1250,0.0000,173704.0000,8.1351,3.3882,1120.7112,353.6010
0.0000,100.0000,1.0000,0.0000,1.2000,7.1000,15.1000,17.5000,22.6000,20.6000,7.4000,2.6000,6.0000,688925.0000,159353.0000,961631.0000,0.0000,1809909.0000,86.6472,54.8755,11936.8066,6875.7690
0.0000,100.0000,2.0000,0.0000,1.2000,7.1000,12.7000,16.3000,22.6000,21.9000,7.8000,3.1000,7.4000,365641.0000,81571.0000,657429.0000,0.0000,1104641.0000,53.9521,40.9446,7432.6519,5402.9419
0.0000,100.0000,3.0000,0.0000,0.4143,5.3858,9.0109,15.2253,24.6445,24.7015,7.6580,3.6186,9.3411,82569.7734,24904.8359,499192.4062,0.0000,606667.0000,31.5136,33.2615,4341.4517,4702.8506
0.0000,100.0000,3.0000,0.0000,2.4030,11.0320,19.1148,19.3333,20.3567,20.1863,4.7835,1.1959,1.5945,134670.2656,17814.6172,24223.1191,0.0000,176708.0000,7.7330,2.6123,1065.3378,235.4082
0.0000,100.0000,3.0000,0.0000,0.8468,6.5626,16.5123,20.8520,20.8372,20.7856,6.2593,2.3368,5.0074,62579.5156,25734.0020,51552.4805,0.0000,139866.0000,7.2024,2.7323,992.2231,268.7907
0.0000,100.0000,3.0000,0.0000,2.7228,10.2627,18.7451,16.4413,22.9041,22.8597,4.4373,0.6656,0.9614,58286.0938,7896.0693,28817.8418,0.0000,95000.0000,3.9288,1.1943,541.2747,97.5404
0.0000,100.0000,3.0000,0.0000,3.4224,13.4759,21.3903,21.0695,17.6962,17.5823,3.7471,0.7347,0.8817,51865.6992,11559.5264,22974.7754,0.0000,86400.0000,3.5738,1.1440,492.3656,98.3536
0.0000,100.0000,2.0000,0.0000,1.2000,7.0000,18.8000,19.5000,22.5000,18.7000,6.7000,1.9000,3.8000,323284.0000,77782.0000,304202.0000,0.0000,705268.0000,32.6947,13.9309,4504.1548,1472.8273
0.0000,100.0000,3.0000,0.0000,0.8692,7.2799,17.2761,21.4050,19.7584,19.6283,7.1056,2.1402,4.5373,132955.1406,28192.9336,156890.9219,0.0000,318039.0000,14.7777,7.2563,2035.8436,824.6321
0.0000,100.0000,3.0000,0.0000,0.6374,8.8167,26.0252,18.9081,19.2146,19.1251,4.2554,1.0058,2.0117,67433.0781,8513.8271,45772.0938,0.0000,121719.0000,5.1492,2.1296,709.3655,221.3721
0.0000,100.0000,3.0000,0.0000,1.2725,8.2711,21.7382,21.1020,19.4783,19.3978,5.1646,1.4302,2.1453,72867.0391,19654.8379,33228.1211,0.0000,125750.0000,6.1877,2.2595,852.4097,216.4017
0.0000,100.0000,3.0000,0.0000,3.6586,7.0036,21.4288,20.8017,20.8192,20.7787,3.6971,0.5799,1.2324,24042.0371,18793.7324,22649.2324,0.0000,65485.0000,3.2939,1.1009,453.7452,98.2674
0.0000,100.0000,3.0000,0.0000,1.8119,5.5424,19.0786,21.7432,23.1557,23.0527,2.4383,0.6650,2.5122,45984.4531,7300.7212,20989.8262,0.0000,74275.0000,3.2866,1.1839,452.7912,112.1555
0.0000,100.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,100.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55005.1562,24489.9062
0.0000,203.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,370.7449,108.4391,55005.1562,24489.9062
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1608,29.3532,6966.6353,7942.8901
0.0000,203.0000,3.0000,0.0000,12.1045,24.2090,7.7029,12.1045,13.8881,13.8401,7.6004,3.8002,4.7503,55284.1016,35559.1602,541412.3750,5086.2681,637341.9375,46.1608,29.3532,6966.6353,7942.8901
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2173,11.2502,6736.7490,2352.8716
0.0000,203.0000,3.0000,0.0000,11.8670,15.4270,10.6803,13.0536,12.2031,11.9655,10.3348,6.2009,8.2678,336090.5625,106384.7656,252924.9219,6803.6885,702203.9375,46.2173,11.2502,6736.7490,2352.8716
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.8831,10.6057,6451.8706,2234.6506
0.0000,203.0000,3.0000,0.0000,11.9636,10.7673,8.3745,16.7491,16.3665,16.1112,10.3515,4.1406,5.1757,142169.4688,60437.4336,178387.8438,3900.0073,384894.7500,22.1768,5.4725,3375.2483,1151.8900
0.0000,203.0000,3.0000,0.0000,12.1815,15.8359,9.7452,17.0541,12.7170,12.3749,9.5170,5.2872,5.2872,106639.7812,50648.7812,159079.0312,3304.0137,319671.5938,20.7063,5.1331,3076.6226,1082.7606
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9230,9.0970,5702.7231,1865.0065
0.0000,203.0000,3.0000,0.0000,13.6796,15.9596,13.6796,21.6594,10.7245,10.5657,6.8657,2.9425,3.9233,32773.3320,13383.2275,104876.9844,1806.5055,152840.0469,10.2546,2.5011,1557.2612,523.5463
0.0000,203.0000,3.0000,0.0000,13.8189,13.8189,9.2126,17.2736,17.6464,17.4919,5.8569,1.9523,2.9285,101596.1562,45130.9453,278629.1562,4364.0229,429720.2812,28.6684,6.5967,4145.4629,1341.4600
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.7772,12.6640,7993.9453,2606.0371
0.0000,203.0000,3.0000,0.0000,18.3775,14.9317,4.5944,10.3373,17.5447,17.3884,8.9079,2.9693,4.9488,69924.9062,39429.2617,133415.0625,2967.9751,245737.2031,15.3924,3.5624,2286.6401,726.7561
0.0000,203.0000,3.0000,0.0000,14.0510,16.3928,8.1964,15.2219,14.0659,13.8258,10.1367,4.0547,4.0547,115504.7812,55405.8359,139860.3594,3230.7095,314001.7188,20.1060,4.7857,2965.4019,990.0105
0.0000,203.0000,3.0000,0.0000,9.9245,13.6462,11.1651,16.1274,13.9764,13.6221,11.8460,4.3076,5.3846,110623.8516,50812.1289,114467.3828,2572.4465,278475.8125,18.2788,4.3159,2741.9016,889.2706
0.0000,203.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.8879,15.1822,8503.3516,3307.9070
