NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.671198730468750000e+02,4.156998901367187500e+02,1.514199981689453125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.424259948730468750e+01,4.175120162963867188e+01,3.249140167236328125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.424259948730468750e+01,4.175120162963867188e+01,3.249140167236328125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.141054153442382812e+00,6.855443120002746582e-01,8.774043321609497070e-01,2.633196353912353516e+00,2.283313179016113281e+01,1.923692822456359863e+00,2.462067604064941406e+00,7.402019023895263672e+00,2.383177185058593750e+01,2.034404754638671875e+00,2.594298839569091797e+00,8.083019256591796875e+00,0.000000000000000000e+00,7.424259948730468750e+01,4.175120162963867188e+01,3.249140167236328125e+01,8.350160217285156250e+01,4.695810699462890625e+01,3.654349517822265625e+01,1.811823463439941406e+01
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.173694152832031250e+02,2.359181060791015625e+02,8.145130157470703125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.148800659179687500e+01,6.583730316162109375e+01,2.565069961547851562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.397403049468994141e+01,2.759871482849121094e+00,3.337988615036010742e+00,3.942177772521972656e+00,9.468802452087402344e+00,1.871016502380371094e+00,2.262943267822265625e+00,2.678056955337524414e+00,1.008984088897705078e+01,2.020122289657592773e+00,2.434401035308837891e+00,3.000347852706909180e+00,0.000000000000000000e+00,5.360660171508789062e+01,3.734590148925781250e+01,1.626070022583007812e+01,5.783959960937500000e+01,4.029488754272460938e+01,1.754471206665039062e+01,9.620582580566406250e+00
1.000000000000000000e+00,5.783539295196533203e+00,1.309140801429748535e+00,1.999204277992248535e+00,1.770709276199340820e+00,1.236891865730285645e+00,2.801172137260437012e-01,4.277703166007995605e-01,3.796091377735137939e-01,2.576399803161621094e+00,5.911968350410461426e-01,8.995417952537536621e-01,8.291949033737182617e-01,0.000000000000000000e+00,1.664319992065429688e+01,1.213679981231689453e+01,4.506400108337402344e+00,1.808331489562988281e+01,1.318698215484619141e+01,4.896333217620849609e+00,2.979513168334960938e+00
